latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,MONEDA,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,Precio_m2_total
-12.0963327,-77.02807209999997,La Molina,Lima,315.0,388.0,USD,13.0,4.0,4.0,13.0,3.0,-73.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,7222.222222222223
-12.1094663,-76.9420149,La Molina,Lima,302.0,302.0,S/,9.0,4.0,4.0,14.0,3.0,0.0,6mc71,6mc715,6mc715s,6mc715s9,6mc715s91,6026.490066225166
-12.0894363059,-76.9210621767,NoEspecifica,Lima,600.0,600.0,S/,18.0,4.0,4.0,30.0,4.0,0.0,6mc71,6mc71x,6mc71x5,6mc71x5v,6mc71x5vc,7162.965
-11.983092039096633,-76.99318060988834,San Juan de Lurigancho,Lima,100.0,80.0,S/,0.0,3.0,4.0,18.0,1.0,20.0,6mc5z,6mc5zf,6mc5zfx,6mc5zfx3,6mc5zfx32,2520.0
-12.0986119,-76.9464651,La Molina,Lima,440.0,350.0,S/,11.0,4.0,4.0,14.0,3.0,90.0,6mc71,6mc71j,6mc71j9,6mc71j92,6mc71j923,4487.5
-12.17652135498296,-76.99633148780515,Chorrillos,Lima,200.0,74.0,S/,0.0,2.0,4.0,32.0,1.0,126.0,6mc4x,6mc4xz,6mc4xzk,6mc4xzkf,6mc4xzkfx,2250.0
-12.097961300000001,-76.96209470000002,Santiago de Surco,Lima,300.0,260.0,S/,7.0,3.0,4.0,29.0,2.0,40.0,6mc70,6mc70t,6mc70tt,6mc70ttu,6mc70ttum,7380.0
-12.0725294287,-76.96322953859999,NoEspecifica,Lima,350.0,350.0,S/,11.0,4.0,5.0,28.0,4.0,0.0,6mc72,6mc72d,6mc72dm,6mc72dm0,6mc72dm06,17195.214285714286
-12.21331,-77.006884,Chorrillos,Lima,1200.0,1200.0,S/,19.0,5.0,4.0,12.0,3.0,0.0,6mc4x,6mc4x8,6mc4x8t,6mc4x8tk,6mc4x8tk3,2182.083333333333
-12.0604264152,-77.09901440899999,Bellavista,Callao,180.0,180.0,S/,3.0,2.0,4.0,39.0,2.0,0.0,6mc5m,6mc5ms,6mc5ms6,6mc5ms6n,6mc5ms6ny,4316.994444444445
-12.116182400000001,-76.9390767,La Molina,Lima,126.0,228.0,USD,5.0,4.0,4.0,16.0,2.0,-102.0,6mc71,6mc714,6mc714q,6mc714qd,6mc714qdj,11805.555555555557
-12.065358,-76.95610970000001,La Molina,Lima,458.0,458.0,S/,15.0,4.0,4.0,18.0,4.0,0.0,6mc72,6mc72g,6mc72gd,6mc72gd6,6mc72gd60,2870.7860262008726
-12.1304702655,-76.98175150899999,Santiago de Surco,Lima,220.0,220.0,S/,5.0,3.0,4.0,31.0,2.0,0.0,6mc6b,6mc6bp,6mc6bpx,6mc6bpxw,6mc6bpxwg,6912.722727272727
-12.2198954,-76.99637919999998,Chorrillos,Lima,325.0,324.0,S/,10.0,4.0,4.0,24.0,3.0,1.0,6mc4r,6mc4rz,6mc4rzk,6mc4rzkv,6mc4rzkvy,2153.846153846154
-12.1277006865,-77.0206707751,Miraflores,Lima,450.0,450.0,S/,15.0,4.0,5.0,38.0,3.0,0.0,6mc5p,6mc5p2,6mc5p25,6mc5p25r,6mc5p25r0,8802.817777777778
-12.146796400000001,-76.96770009999999,La Molina,Lima,160.0,230.0,USD,5.0,4.0,4.0,16.0,2.0,-70.0,6mc6b,6mc6bs,6mc6bs9,6mc6bs9z,6mc6bs9zf,6956.25
-12.0963327,-77.02807209999997,San Isidro,Lima,338.0,396.0,USD,13.0,3.0,4.0,44.0,3.0,-58.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,8180.473372781064
-12.086699435999998,-76.91761651429998,NoEspecifica,Lima,289.0,289.0,S/,8.0,4.0,5.0,29.0,3.0,0.0,6mc71,6mc71x,6mc71xw,6mc71xwm,6mc71xwmc,11646.425605536333
-12.1292168,-76.97165490000002,Santiago de Surco,Lima,455.0,300.0,USD,9.0,3.0,4.0,31.0,2.0,155.0,6mc6b,6mc6br,6mc6bry,6mc6bryy,6mc6bryyn,5384.615384615385
-12.082019599999999,-76.928234,La Molina,Lima,600.0,363.0,S/,12.0,4.0,4.0,17.0,3.0,237.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,7193.333333333332
-12.076087532,-76.96767171899998,NoEspecifica,Lima,800.0,800.0,S/,19.0,6.0,5.0,21.0,5.0,0.0,6mc72,6mc729,6mc7299,6mc7299g,6mc7299ge,16573.6925
-12.0752979,-77.09001959999998,San Miguel,Lima,240.0,200.0,S/,4.0,3.0,5.0,35.0,2.0,40.0,6mc5m,6mc5mc,6mc5mcb,6mc5mcbb,6mc5mcbb2,6308.0
-12.1820739,-77.0107364,Chorrillos,Lima,180.0,180.0,S/,3.0,3.0,4.0,22.0,2.0,0.0,6mc4x,6mc4xw,6mc4xw6,6mc4xw66,6mc4xw66r,4955.555555555556
-12.101951199999998,-76.9642927,Santiago de Surco,Lima,300.0,240.0,USD,5.0,3.0,4.0,31.0,2.0,60.0,6mc70,6mc70s,6mc70su,6mc70sum,6mc70sum1,6416.666666666668
-11.83456614524043,-77.05307945396727,Carabayllo,Lima,92.0,69.0,S/,0.0,2.0,3.0,6.0,1.0,23.0,6mchw,6mchwt,6mchwte,6mchwted,6mchwtedt,1978.2608695652173
-12.2149834,-77.00918469999998,Chorrillos,Lima,1150.0,277.0,USD,7.0,4.0,4.0,23.0,3.0,873.0,6mc4x,6mc4x8,6mc4x87,6mc4x87d,6mc4x87de,2434.782608695652
-13.0017334,-76.44873929999999,Cerro Azul,Cañete,241.0,241.0,S/,5.0,4.0,5.0,14.0,2.0,0.0,6m9wh,6m9wh3,6m9wh35,6m9wh35e,6m9wh35er,4280.290456431535
-12.1160264,-76.97290090000001,Santiago de Surco,Lima,675.0,675.0,S/,18.0,4.0,4.0,28.0,4.0,0.0,6mc70,6mc706,6mc706q,6mc706q5,6mc706q51,13253.22074074074
-12.096208099999998,-77.01839629999998,San Isidro,Lima,304.0,190.0,USD,3.0,3.0,4.0,29.0,2.0,114.0,6mc5p,6mc5pm,6mc5pmu,6mc5pmuy,6mc5pmuym,8819.078947368422
-12.0963633375,-77.00200172959998,San Borja,Lima,480.0,480.0,S/,16.0,5.0,5.0,28.0,3.0,0.0,6mc5p,6mc5pv,6mc5pvb,6mc5pvbv,6mc5pvbve,4617.785416666667
-12.0963327,-77.02807209999997,San Isidro,Lima,340.0,340.0,USD,11.0,3.0,4.0,40.0,2.0,0.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,8400.0
-12.0894162,-76.929822,La Molina,Lima,714.0,714.0,S/,19.0,5.0,4.0,20.0,5.0,0.0,6mc71,6mc71r,6mc71rj,6mc71rjq,6mc71rjqj,13404.508403361346
-12.0827659,-76.93527209999998,La Molina,Lima,432.0,258.0,USD,6.0,3.0,4.0,17.0,2.0,174.0,6mc73,6mc732,6mc7323,6mc7323k,6mc7323ky,4699.074074074074
-12.212943,-77.0075786,Chorrillos,Lima,700.0,370.0,S/,12.0,4.0,4.0,20.0,4.0,330.0,6mc4x,6mc4x8,6mc4x8s,6mc4x8sy,6mc4x8sy3,4617.085714285714
-12.1131426,-76.96495959999999,Santiago de Surco,Lima,273.0,272.0,S/,7.0,3.0,4.0,29.0,2.0,1.0,6mc70,6mc70d,6mc70dg,6mc70dgg,6mc70dggf,11573.260073260071
-12.0742935,-76.9136304,La Molina,Lima,2352.0,800.0,USD,19.0,5.0,4.0,20.0,5.0,1552.0,6mc73,6mc73c,6mc73cc,6mc73ccn,6mc73ccnn,3720.238095238096
-12.3839766,-76.7800714,San Bartolo,Lima,195.0,60.0,S/,0.0,2.0,2.0,2.0,2.0,135.0,6mc3s,6mc3sc,6mc3scd,6mc3scd6,6mc3scd6n,3528.205128205129
-12.073352120106552,-76.93430437464234,La Molina,Lima,285.0,235.0,USD,5.0,4.0,4.0,16.0,2.0,50.0,6mc73,6mc736,6mc7364,6mc73645,6mc73645s,6815.789473684212
-11.840876800000002,-77.0895421,Carabayllo,Lima,150.0,75.0,S/,0.0,2.0,3.0,6.0,1.0,75.0,6mcht,6mchtu,6mchtu3,6mchtu3j,6mchtu3jg,1680.0
-11.98823365611027,-77.08216189682008,San Martín de Porres,Lima,274.0,274.0,S/,7.0,3.0,6.0,16.0,2.0,0.0,6mc5v,6mc5vc,6mc5vcw,6mc5vcw7,6mc5vcw7r,2581.094890510949
-12.164442062960159,-76.96521072009885,San Juan de Miraflores,Lima,280.0,280.0,S/,7.0,2.0,4.0,34.0,1.0,0.0,6mc6b,6mc6b9,6mc6b9e,6mc6b9e8,6mc6b9e8u,2375.0
-12.758984987173,-76.617279052734,Asia,Cañete,144.0,244.0,S/,5.0,5.0,5.0,8.0,3.0,-100.0,6m9x2,6m9x2t,6m9x2t3,6m9x2t31,6m9x2t318,10836.111111111111
-12.128226794871724,-76.97240655674742,Santiago de Surco,Lima,460.0,438.0,S/,15.0,4.0,5.0,27.0,4.0,22.0,6mc70,6mc702,6mc702n,6mc702n7,6mc702n7u,7217.391304347826
-12.0963327,-77.02807209999997,La Molina,Lima,302.0,332.0,USD,10.0,4.0,4.0,15.0,3.0,-30.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,8860.331125827815
-12.081464,-76.91084000000002,La Molina,Lima,270.0,240.0,S/,5.0,4.0,4.0,16.0,2.0,30.0,6mc73,6mc73b,6mc73be,6mc73beh,6mc73behr,6012.88888888889
-12.0932369,-77.0125657,San Isidro,Lima,396.0,370.0,S/,12.0,3.0,4.0,34.0,3.0,26.0,6mc5p,6mc5pw,6mc5pw3,6mc5pw3p,6mc5pw3pv,6565.656565656565
-12.7871607,-76.5716728,Asia,Cañete,180.0,180.0,S/,3.0,4.0,4.0,9.0,2.0,0.0,6m9x3,6m9x38,6m9x384,6m9x384j,6m9x384jq,5256.666666666667
-12.143483,-76.985405,Santiago de Surco,Lima,485.0,280.0,S/,7.0,3.0,4.0,29.0,2.0,205.0,6mc6b,6mc6bj,6mc6bjk,6mc6bjkg,6mc6bjkgn,6845.360824742268
-12.1244769,-77.0266515,Miraflores,Lima,153.0,153.0,S/,2.0,2.0,4.0,41.0,2.0,0.0,6mc5p,6mc5p0,6mc5p0y,6mc5p0yc,6mc5p0ycu,9330.718954248368
-12.0848403,-76.9342303,La Molina,Lima,570.0,290.0,S/,8.0,4.0,4.0,19.0,3.0,280.0,6mc73,6mc732,6mc7324,6mc73240,6mc73240w,5085.964912280701
-12.0959037,-76.92541339999998,La Molina,Lima,335.0,335.0,USD,10.0,4.0,4.0,15.0,3.0,0.0,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,6582.089552238806
-12.099807318683341,-76.97027914963282,Santiago de Surco,Lima,170.0,315.0,USD,9.0,3.0,4.0,31.0,2.0,-145.0,6mc70,6mc70m,6mc70mr,6mc70mrc,6mc70mrcw,18508.823529411766
-12.074862199999998,-77.08094299999998,Pueblo Libre,Lima,645.0,432.0,S/,14.0,3.0,4.0,49.0,1.0,213.0,6mc5m,6mc5mc,6mc5mcz,6mc5mcz6,6mc5mcz6g,4465.116279069767
-12.04640849193244,-77.04274181572265,Cercado del Callao,Callao,380.0,297.0,S/,8.0,3.0,5.0,50.0,2.0,83.0,6mc5q,6mc5qz,6mc5qz5,6mc5qz50,6mc5qz50t,2190.7894736842104
-12.1229200503,-76.9875478566,Santiago de Surco,Lima,280.0,280.0,S/,7.0,3.0,4.0,29.0,2.0,0.0,6mc70,6mc701,6mc7015,6mc70156,6mc70156u,8047.467857142857
-12.07535199024858,-77.05903766099091,Pueblo Libre,Lima,248.0,135.0,S/,1.0,2.0,5.0,32.0,2.0,113.0,6mc5q,6mc5q3,6mc5q3x,6mc5q3xr,6mc5q3xrf,4625.0
-12.1228052,-76.99677389999998,Santiago de Surco,Lima,91.0,186.0,USD,3.0,3.0,4.0,32.0,2.0,-95.0,6mc5p,6mc5pc,6mc5pch,6mc5pche,6mc5pchet,12307.692307692307
-12.11533043224561,-76.96475819534592,Santiago de Surco,Lima,1000.0,460.0,USD,15.0,4.0,5.0,27.0,4.0,540.0,6mc70,6mc70d,6mc70d7,6mc70d7z,6mc70d7zp,8050.0
-12.0928523,-76.93477759999998,La Molina,Lima,750.0,400.0,S/,14.0,4.0,4.0,21.0,4.0,350.0,6mc71,6mc71q,6mc71q9,6mc71q9f,6mc71q9f1,3792.0
-11.9354591,-77.0553578,Comas,Lima,200.0,200.0,S/,4.0,3.0,4.0,28.0,2.0,0.0,6mchn,6mchne,6mchne4,6mchne4n,6mchne4nb,2160.0
-12.081241499999999,-76.89900179999998,La Molina,Lima,315.0,388.0,USD,13.0,4.0,4.0,13.0,3.0,-73.0,6mc76,6mc760,6mc760e,6mc760ev,6mc760eve,7222.222222222223
-12.07609963332953,-76.92912034206542,La Molina,Lima,300.0,300.0,S/,9.0,4.0,4.0,14.0,3.0,0.0,6mc73,6mc733,6mc733t,6mc733tg,6mc733tgt,5505.1833333333325
-12.080876,-76.96634,Santiago de Surco,Lima,688.0,554.0,S/,17.0,4.0,5.0,22.0,4.0,134.0,6mc72,6mc728,6mc728d,6mc728dz,6mc728dzf,5670.3284883720935
-12.1138766656,-76.99273502439999,Santiago de Surco,Lima,390.0,390.0,S/,13.0,4.0,4.0,30.0,3.0,0.0,6mc5p,6mc5pf,6mc5pfx,6mc5pfxx,6mc5pfxxe,22035.98205128205
-12.0742935,-76.9136304,La Molina,Lima,590.0,369.0,USD,12.0,4.0,4.0,17.0,3.0,221.0,6mc73,6mc73c,6mc73cc,6mc73ccn,6mc73ccnn,5635.593220338983
-11.87987109556762,-77.03656254442748,Carabayllo,Lima,193.0,193.0,S/,3.0,3.0,7.0,28.0,1.0,0.0,6mchq,6mchqv,6mchqvr,6mchqvrd,6mchqvrdt,2070.4663212435235
-12.0963327,-77.02807209999997,San Isidro,Lima,600.0,458.0,USD,15.0,4.0,5.0,34.0,3.0,142.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,18025.0
-12.3013269409515,-76.85205321461615,NoEspecifica,Lima,360.0,360.0,S/,12.0,4.0,4.0,23.0,3.0,0.0,6mc65,6mc650,6mc650w,6mc650w5,6mc650w59,2625.0
-12.112933199999999,-77.0311066,Miraflores,Lima,266.0,111.0,S/,0.0,1.0,1.0,16.0,1.0,155.0,6mc5p,6mc5p4,6mc5p4g,6mc5p4gt,6mc5p4gtj,6947.368421052632
-12.1059564,-76.97343769999998,Santiago de Surco,Lima,400.0,400.0,S/,14.0,4.0,4.0,25.0,3.0,0.0,6mc70,6mc70k,6mc70kj,6mc70kjt,6mc70kjts,12875.0
-12.0802034,-76.8932772,La Molina,Lima,1080.0,337.0,S/,10.0,4.0,4.0,15.0,3.0,743.0,6mc76,6mc762,6mc762b,6mc762b5,6mc762b58,2429.1203703703704
-12.1042122,-76.9921821,San Borja,Lima,360.0,360.0,S/,12.0,4.0,5.0,30.0,2.0,0.0,6mc70,6mc70h,6mc70h2,6mc70h2p,6mc70h2pb,7908.333333333332
-12.088959532570849,-76.95670190753174,La Molina,Lima,469.0,421.0,S/,14.0,4.0,4.0,21.0,4.0,48.0,6mc70,6mc70z,6mc70z3,6mc70z3b,6mc70z3bd,7175.266524520256
-12.1131426,-76.96495959999999,Santiago de Surco,Lima,505.0,550.0,USD,17.0,4.0,5.0,22.0,4.0,-45.0,6mc70,6mc70d,6mc70dg,6mc70dgg,6mc70dggf,7970.2970297029715
-12.1167705,-76.93765869999999,La Molina,Lima,1080.0,700.0,S/,19.0,5.0,4.0,20.0,5.0,380.0,6mc71,6mc714,6mc714p,6mc714pw,6mc714pww,4146.925925925926
-12.0822971,-77.02626540000001,La Victoria,Lima,300.0,300.0,USD,9.0,2.0,5.0,40.0,2.0,0.0,6mc5r,6mc5r0,6mc5r0r,6mc5r0rp,6mc5r0rpt,5600.0
-12.074307800000001,-76.9017076,La Molina,Lima,2000.0,620.0,S/,18.0,4.0,4.0,21.0,4.0,1380.0,6mc76,6mc761,6mc761c,6mc761cy,6mc761cyh,2639.4
-12.0843276499,-76.92664613229998,San Isidro,Lima,468.0,468.0,S/,15.0,4.0,5.0,34.0,3.0,0.0,6mc73,6mc732,6mc732p,6mc732pe,6mc732pex,15474.1452991453
-12.785353040297,-76.591343921812,Asia,Cañete,180.0,150.0,S/,2.0,4.0,4.0,8.0,2.0,30.0,6m9x3,6m9x30,6m9x307,6m9x307z,6m9x307zu,5810.0
-12.385749800000001,-76.77933180000002,San Bartolo,Lima,300.0,270.0,S/,7.0,6.0,5.0,28.0,1.0,30.0,6mc3s,6mc3sc,6mc3sc4,6mc3sc4z,6mc3sc4zz,2664.0
-12.830833300000002,-76.5397222,Asia,Cañete,180.0,180.0,S/,3.0,4.0,4.0,9.0,2.0,0.0,6m9x4,6m9x42,6m9x421,6m9x421q,6m9x421qz,3560.0
-12.11808226036736,-76.97149256721191,Santiago de Surco,Lima,450.0,450.0,S/,15.0,4.0,5.0,27.0,4.0,0.0,6mc70,6mc703,6mc703z,6mc703zp,6mc703zp4,5222.222222222223
-12.1140609,-76.9882188,Chorrillos,Lima,512.0,340.0,S/,11.0,4.0,4.0,24.0,3.0,172.0,6mc70,6mc704,6mc704d,6mc704dy,6mc704dyk,854.4921875
-12.092020975663733,-76.9677472114563,Santiago de Surco,Lima,940.0,440.0,S/,15.0,4.0,5.0,27.0,4.0,500.0,6mc70,6mc70w,6mc70w9,6mc70w9y,6mc70w9yc,5026.595744680851
-12.0954122122,-77.0065507222,San Borja,Lima,220.0,220.0,S/,5.0,3.0,4.0,36.0,3.0,0.0,6mc5p,6mc5pw,6mc5pwj,6mc5pwje,6mc5pwje1,9528.422727272728
-12.0889957,-76.8862914,NoEspecifica,Lima,500.0,500.0,S/,16.0,5.0,5.0,21.0,4.0,0.0,6mc74,6mc74r,6mc74rm,6mc74rm0,6mc74rm07,3377.616
-12.0122274,-76.93307879999998,Chosica (Lurigancho),Lima,2660.0,1.0,S/,0.0,2.0,4.0,2.0,1.0,2659.0,6mc79,6mc79m,6mc79m5,6mc79m5p,6mc79m5p9,1575.0
-12.088941,-77.06401540000002,Magdalena,Lima,300.0,300.0,USD,9.0,4.0,5.0,41.0,3.0,0.0,6mc5n,6mc5nr,6mc5nr7,6mc5nr78,6mc5nr78y,6993.0
-12.081921000000001,-76.91075189999998,La Molina,Lima,300.0,384.0,USD,13.0,4.0,4.0,13.0,3.0,-84.0,6mc73,6mc73b,6mc73be,6mc73be3,6mc73be39,7000.0
-12.0925878013,-76.9508027894,La Molina,Lima,400.0,400.0,S/,14.0,4.0,4.0,21.0,4.0,0.0,6mc70,6mc70y,6mc70yw,6mc70yw5,6mc70yw5s,6970.3275
-11.9870971,-76.79784579999998,Chaclacayo,Lima,158.0,130.0,S/,1.0,2.0,4.0,34.0,2.0,28.0,6mc7u,6mc7u3,6mc7u3v,6mc7u3vd,6mc7u3vd0,2840.1898734177216
-12.075119099999998,-76.93786949999998,La Molina,Lima,166.0,209.0,USD,4.0,4.0,4.0,18.0,2.0,-43.0,6mc73,6mc731,6mc731z,6mc731z9,6mc731z93,8644.578313253012
-12.06568779951798,-76.9118285179138,La Molina,Lima,2137.0,650.0,USD,18.0,4.0,4.0,21.0,4.0,1487.0,6mc73,6mc73g,6mc73gd,6mc73gd8,6mc73gd82,2260.177819372953
-12.77813898971741,-76.52450887456055,Asia,Cañete,320.0,104.0,S/,0.0,2.0,3.0,10.0,2.0,216.0,6m9x6,6m9x69,6m9x69u,6m9x69u9,6m9x69u9c,741.40625
-12.0938207,-77.04199409999998,San Isidro,Lima,317.0,350.0,USD,11.0,3.0,4.0,40.0,2.0,-33.0,6mc5n,6mc5ny,6mc5ny7,6mc5ny7s,6mc5ny7sr,9936.908517350157
-13.0451888,-76.4770414,Asia,Cañete,260.0,460.0,S/,15.0,4.0,4.0,7.0,4.0,-200.0,6m9tg,6m9tg9,6m9tg9p,6m9tg9pn,6m9tg9pn7,6057.6923076923085
-12.092750816177867,-76.93543969999998,La Molina,Lima,1080.0,672.0,USD,18.0,4.0,4.0,21.0,4.0,408.0,6mc71,6mc71q,6mc71q9,6mc71q96,6mc71q96d,4375.0
-12.1004954,-76.9527791,La Molina,Lima,1500.0,277.0,S/,7.0,3.0,4.0,18.0,2.0,1223.0,6mc70,6mc70v,6mc70vh,6mc70vht,6mc70vhtw,1446.666666666667
-12.123123,-77.013733,Miraflores,Lima,340.0,300.0,USD,9.0,4.0,5.0,35.0,2.0,40.0,6mc5p,6mc5p9,6mc5p90,6mc5p903,6mc5p9039,8235.29411764706
-12.1990036,-77.0056713,Chorrillos,Lima,200.0,177.0,USD,3.0,3.0,4.0,22.0,2.0,23.0,6mc4x,6mc4xe,6mc4xen,6mc4xenp,6mc4xenpt,7525.0
-12.069111999999999,-76.9545946,La Molina,Lima,200.0,200.0,S/,4.0,4.0,4.0,18.0,2.0,0.0,6mc72,6mc72f,6mc72fg,6mc72fgk,6mc72fgk7,10950.0
-12.0982690469,-77.0358675466,San Isidro,Lima,209.0,209.0,S/,4.0,2.0,4.0,42.0,2.0,0.0,6mc5p,6mc5pj,6mc5pj8,6mc5pj84,6mc5pj84q,18146.794258373207
-12.1293545,-77.01359909999995,Miraflores,Lima,420.0,420.0,S/,14.0,3.0,4.0,32.0,3.0,0.0,6mc4z,6mc4zx,6mc4zxb,6mc4zxbm,6mc4zxbmm,7916.666666666668
-12.0522385,-76.9429565,Ate Vitarte,Lima,390.0,174.0,S/,2.0,4.0,5.0,16.0,2.0,216.0,6mc73,6mc73j,6mc73jg,6mc73jgy,6mc73jgye,2782.0512820512818
-12.174819300000001,-77.007615,Chorrillos,Lima,170.0,105.0,S/,0.0,2.0,4.0,32.0,1.0,65.0,6mc4x,6mc4xx,6mc4xxs,6mc4xxsu,6mc4xxsu8,5077.64705882353
-12.125814301624107,-76.98351176826174,Santiago de Surco,Lima,300.0,360.0,USD,12.0,3.0,4.0,23.0,3.0,-60.0,6mc70,6mc700,6mc700w,6mc700w6,6mc700w64,8632.166666666666
-12.1055741,-77.0152782,San Borja,Lima,360.0,350.0,S/,11.0,3.0,4.0,31.0,3.0,10.0,6mc5p,6mc5pk,6mc5pkp,6mc5pkpp,6mc5pkppv,6111.11111111111
-12.7871607,-76.5716728,Lima Cercado,Lima,200.0,200.0,USD,4.0,3.0,4.0,32.0,2.0,0.0,6m9x3,6m9x38,6m9x384,6m9x384j,6m9x384jq,346.5
-12.0827798706395,-76.91466960684589,La Molina,Lima,321.0,321.0,S/,10.0,4.0,4.0,15.0,3.0,0.0,6mc73,6mc73b,6mc73b2,6mc73b2k,6mc73b2kw,7626.168224299066
-12.1057349,-77.04203799999998,San Isidro,Lima,420.0,820.0,USD,19.0,5.0,5.0,21.0,4.0,-400.0,6mc5n,6mc5nu,6mc5nu5,6mc5nu5w,6mc5nu5wy,29166.66666666667
-12.0950282,-77.04588869999998,Lurín,Lima,1140.0,300.0,S/,9.0,4.0,4.0,15.0,4.0,840.0,6mc5n,6mc5ny,6mc5ny0,6mc5ny0v,6mc5ny0vk,1150.3508771929826
-12.0742935,-76.9136304,La Molina,Lima,3694.0,486.0,S/,16.0,5.0,4.0,22.0,4.0,3208.0,6mc73,6mc73c,6mc73cc,6mc73ccn,6mc73ccnn,3255.0081212777477
-12.105613400000001,-76.96733590000002,Santiago de Surco,Lima,333.0,305.0,S/,9.0,3.0,4.0,31.0,2.0,28.0,6mc70,6mc70s,6mc70s4,6mc70s4p,6mc70s4pe,8551.05105105105
-12.095818800000002,-77.0145608,San Isidro,Lima,360.0,300.0,S/,9.0,3.0,4.0,34.0,3.0,60.0,6mc5p,6mc5pq,6mc5pqp,6mc5pqp8,6mc5pqp8w,8055.555555555556
-12.073220800000001,-76.88966999999998,La Molina,Lima,1040.0,570.0,USD,17.0,4.0,4.0,20.0,4.0,470.0,6mc76,6mc766,6mc7664,6mc7664s,6mc7664sk,3836.5384615384614
-12.1145836,-76.9725871,Santiago de Surco,Lima,322.0,277.0,S/,7.0,3.0,4.0,29.0,2.0,45.0,6mc70,6mc706,6mc706w,6mc706w7,6mc706w72,8042.23602484472
-12.364875099999999,-76.7945468,Punta Negra,Lima,464.0,557.0,S/,17.0,5.0,5.0,17.0,6.0,-93.0,6mc3s,6mc3sm,6mc3smp,6mc3smpc,6mc3smpcm,4507.758620689655
-11.83454630321944,-77.0537512395645,Carabayllo,Lima,101.0,101.0,S/,0.0,2.0,3.0,6.0,1.0,0.0,6mchw,6mchwt,6mchwte,6mchwte4,6mchwte4v,2599.0099009900987
-12.076690422530813,-76.8947075524992,La Molina,Lima,1000.0,320.0,USD,10.0,4.0,4.0,15.0,3.0,680.0,6mc76,6mc761,6mc761w,6mc761wb,6mc761wbp,4200.0
-12.0749736,-76.911726,La Molina,Lima,1525.0,620.0,USD,18.0,4.0,4.0,21.0,4.0,905.0,6mc73,6mc73c,6mc73cf,6mc73cfd,6mc73cfd4,3373.7704918032787
-12.076386149102941,-76.93947835,La Molina,Lima,286.0,232.0,USD,5.0,4.0,4.0,16.0,2.0,54.0,6mc73,6mc731,6mc731w,6mc731w3,6mc731w3u,7709.79020979021
-12.088621442514961,-76.93603420565582,La Molina,Lima,1100.0,500.0,USD,16.0,5.0,4.0,22.0,4.0,600.0,6mc71,6mc71r,6mc71r2,6mc71r2f,6mc71r2fs,4931.818181818182
-12.0742502,-76.9855905,Ate Vitarte,Lima,320.0,320.0,S/,10.0,3.0,5.0,20.0,2.0,0.0,6mc72,6mc721,6mc721u,6mc721uy,6mc721uy3,3506.2375
-12.0839406879,-76.8945578207,NoEspecifica,Lima,215.0,215.0,S/,4.0,3.0,4.0,28.0,2.0,0.0,6mc76,6mc760,6mc760p,6mc760pj,6mc760pjf,8189.883720930233
-12.069638000000001,-76.88007179999998,La Molina,Lima,690.0,480.0,USD,16.0,5.0,4.0,22.0,4.0,210.0,6mc76,6mc76d,6mc76dc,6mc76dc9,6mc76dc9k,3550.7246376811595
-12.1416088,-76.9918155,Santiago de Surco,Lima,300.0,240.0,USD,5.0,3.0,4.0,31.0,2.0,60.0,6mc6b,6mc6bj,6mc6bj8,6mc6bj8q,6mc6bj8q0,6066.666666666668
-12.062268699999999,-76.94319689999998,La Molina,Lima,323.0,323.0,S/,10.0,4.0,4.0,15.0,3.0,0.0,6mc73,6mc73h,6mc73h5,6mc73h5s,6mc73h5sj,5309.597523219813
-12.0742935,-76.9136304,La Molina,Lima,700.0,300.0,USD,9.0,4.0,4.0,14.0,3.0,400.0,6mc73,6mc73c,6mc73cc,6mc73ccn,6mc73ccnn,4750.0
-12.0963327,-77.02807209999997,La Molina,Lima,500.0,350.0,USD,11.0,4.0,4.0,14.0,3.0,150.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,5250.0
-12.09421354160546,-77.03924417495726,San Isidro,Lima,600.0,500.0,USD,16.0,4.0,5.0,35.0,4.0,100.0,6mc5n,6mc5ny,6mc5nym,6mc5nymd,6mc5nymdp,9916.666666666666
-12.6203369,-76.6708652,San Vicente De Cañete,Cañete,262.0,191.0,S/,3.0,5.0,4.0,13.0,1.0,71.0,6mc2p,6mc2pq,6mc2pq9,6mc2pq9c,6mc2pq9cp,3526.717557251909
-12.0729788,-76.9138873,La Molina,Lima,3694.0,500.0,S/,16.0,5.0,4.0,22.0,4.0,3194.0,6mc73,6mc73f,6mc73f1,6mc73f1j,6mc73f1jb,3271.467244179751
