latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,areas_proporcion,diff_total_mean_district,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,bank_poi_count,parking_poi_count,clinic_poi_count,restaurant_poi_count,school_poi_count,bus_station_poi_count,college_poi_count,university_poi_count,marketplace_poi_count,police_poi_count,local_average_bedrooms,local_average_total_area,Precio_m2_total
-12.161889599999999,-76.98219489999998,48,2,1258.0,600.0,18.0,4.0,4.0,28.0,4.0,658.0,2.0966666666666667,-263.23346560846556,6mc6b,6mc6b1,6mc6b1z,6mc6b1zr,6mc6b1zrb,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,4.43047666090396,450.4208446530036,5007.949125596186
-12.0904022,-77.07467429999997,24,2,160.0,160.0,2.0,2.0,4.0,24.0,2.0,0.0,1.0,54.15909090909091,6mc5n,6mc5np,6mc5np5,6mc5np5b,6mc5np5bm,7.0,0.0,2.0,35.0,12.0,0.0,2.0,0.0,2.0,1.0,4.430264132313006,450.5578869414984,8741.25
-12.07979962690866,-76.91282034129019,28,2,484.0,484.0,16.0,5.0,5.0,21.0,4.0,0.0,1.0,0.0,6mc73,6mc73b,6mc73bc,6mc73bcy,6mc73bcy1,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.429876543209778,450.4696296296283,6528.925619834711
-12.1293942,-77.0136655,27,2,390.0,345.0,11.0,4.0,4.0,39.0,2.0,45.0,1.1304347826086956,-41.684782608695656,6mc4z,6mc4zx,6mc4zxb,6mc4zxbm,6mc4zxbm5,5.0,6.0,2.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,4.4301234567900245,450.5074074074061,8884.615384615385
-12.1535069,-76.96563419999998,41,2,250.0,250.0,6.0,3.0,6.0,23.0,1.0,0.0,1.0,-5.684782608695656,6mc6b,6mc6be,6mc6bee,6mc6bee2,6mc6bee2d,1.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,1.0,0.0,4.429770427055045,450.5356702048902,1644.5079999999998
-12.0482416721,-77.0406476328,20,2,280.0,280.0,8.0,3.0,5.0,43.0,1.0,0.0,1.0,0.0,6mc5q,6mc5qy,6mc5qys,6mc5qyst,6mc5qysty,4.0,25.0,4.0,9.0,14.0,3.0,4.0,2.0,9.0,0.0,4.4300172796840265,450.5282646260208,4527.760714285714
-12.831944400000001,-76.5386111,1,1,110.0,110.0,0.0,2.0,3.0,10.0,2.0,0.0,1.0,801.7665343915344,6m9x4,6m9x42,6m9x424,6m9x4242,6m9x42429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4305109849419875,450.5702295729475,7545.454545454545
-12.07549832951147,-77.1010567854279,44,2,240.0,165.0,2.0,3.0,6.0,27.0,2.0,75.0,1.4545454545454546,-98.23346560846564,6mc5m,6mc5m9,6mc5m98,6mc5m98x,6mc5m98xp,2.0,1.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,4.429770427055045,450.53813873117997,4395.833333333333
-12.2118571,-77.0089452,11,2,850.0,352.0,11.0,4.0,4.0,25.0,3.0,498.0,2.414772727272727,-37.684782608695656,6mc4x,6mc4x8,6mc4x8g,6mc4x8gu,6mc4x8guc,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4301234567900245,450.20246913580115,3500.0
-12.1279257,-76.958905,41,2,140.0,40.0,0.0,1.0,3.0,1.0,1.0,100.0,3.5,233.74436090225566,6mc70,6mc70b,6mc70b0,6mc70b0j,6mc70b0jx,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,1.0,4.430617283950518,450.6355555555542,2043.142857142857
-11.9183487,-77.0586051,14,2,240.0,240.0,5.0,3.0,4.0,17.0,1.0,0.0,1.0,57.89830508474577,6mchn,6mchnq,6mchnqr,6mchnqrd,6mchnqrds,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.53813873117997,2625.0
-12.131957391690381,-76.99918272485354,48,2,351.0,300.0,9.0,3.0,4.0,30.0,2.0,51.0,1.17,401.7665343915343,6mc4z,6mc4zz,6mc4zz6,6mc4zz6y,6mc4zz6yh,12.0,2.0,0.0,14.0,4.0,0.0,1.0,0.0,1.0,1.0,4.430264132313006,450.5107380893632,7378.917378917379
-12.1204501,-77.01467840000002,27,2,374.0,374.0,12.0,3.0,4.0,35.0,3.0,0.0,1.0,-198.23346560846556,6mc5p,6mc5p3,6mc5p3x,6mc5p3x9,6mc5p3x97,5.0,3.0,3.0,12.0,6.0,0.0,1.0,0.0,1.0,1.0,4.430264132313006,450.5050604788966,8890.374331550802
-12.130599400000001,-76.9991532,48,2,297.0,290.0,8.0,4.0,4.0,30.0,2.0,7.0,1.0241379310344827,1.7665343915343783,6mc4z,6mc4zz,6mc4zzd,6mc4zzdy,6mc4zzdyj,14.0,3.0,0.0,20.0,4.0,0.0,1.0,0.0,1.0,0.0,4.430264132313006,450.5240681313282,5713.804713804714
-12.07670506214551,-76.9186003149066,18,2,580.0,385.0,13.0,4.0,4.0,13.0,3.0,195.0,1.5064935064935066,-471.2549019607843,6mc73,6mc739,6mc739t,6mc739t8,6mc739t84,5.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.430264132313006,450.4542088373266,4193.9655172413795
-12.07698139984375,-76.90596304705201,18,2,1000.0,300.0,9.0,4.0,4.0,15.0,2.0,700.0,3.333333333333333,-132.23346560846562,6mc73,6mc73c,6mc73cq,6mc73cqy,6mc73cqy3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430370370370271,450.21481481481356,2414.0
-12.077867,-76.9218801,18,2,697.0,327.0,10.0,4.0,4.0,15.0,3.0,370.0,2.1314984709480123,168.13333333333333,6mc73,6mc739,6mc7397,6mc73971,6mc73971q,4.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.425327079736,3761.1190817790525
-12.0782120055,-77.10975523649999,28,0,200.0,200.0,4.0,3.0,4.0,28.0,2.0,0.0,1.0,-231.45104895104896,6mc5m,6mc5m3,6mc5m34,6mc5m34r,6mc5m34rk,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5480128363392,4346.65
-12.084088099999999,-77.0878019,44,2,241.0,241.0,5.0,3.0,5.0,36.0,2.0,0.0,1.0,-23.87301587301584,6mc5m,6mc5mb,6mc5mb4,6mc5mb4m,6mc5mb4mh,0.0,18.0,2.0,15.0,15.0,0.0,0.0,0.0,1.0,0.0,4.4300172796840265,450.537891878551,5347.717842323652
-12.0852935,-76.92974029999998,18,2,700.0,428.0,15.0,4.0,4.0,19.0,4.0,272.0,1.6355140186915889,-213.23346560846556,6mc71,6mc71r,6mc71rv,6mc71rvq,6mc71rvqp,6.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.424586521849,6250.0
-12.089613900000002,-76.95494409999998,18,2,324.0,300.0,9.0,4.0,4.0,15.0,2.0,24.0,1.08,-383.2334656084657,6mc70,6mc70z,6mc70z5,6mc70z5h,6mc70z5hg,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.431115508285753,450.2792480831109,6222.222222222223
-12.09033311868081,-76.99692797988506,38,2,360.0,360.0,12.0,4.0,5.0,29.0,3.0,0.0,1.0,-45.304721030042906,6mc5p,6mc5pz,6mc5pzh,6mc5pzh8,6mc5pzh89,7.0,0.0,7.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,4.4300172796840265,450.5085164157023,6076.38888888889
-12.092020975663733,-76.9677472114563,48,2,940.0,440.0,15.0,4.0,4.0,28.0,3.0,500.0,2.136363636363636,-460.2334656084657,6mc70,6mc70w,6mc70w9,6mc70w9y,6mc70w9yc,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.3653418908936,5026.595744680851
-11.873876800000001,-77.0279798,6,2,112.0,112.0,0.0,2.0,3.0,6.0,1.0,0.0,1.0,-412.2334656084657,6mchr,6mchrn,6mchrnm,6mchrnmv,6mchrnmvt,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,4.4305109849419875,450.56973586768953,1926.7857142857144
-12.011482899999999,-77.0033491,40,2,240.0,240.0,5.0,4.0,7.0,16.0,1.0,0.0,1.0,-10.684782608695656,6mc5x,6mc5xt,6mc5xtr,6mc5xtru,6mc5xtru5,3.0,4.0,0.0,13.0,19.0,0.0,2.0,0.0,0.0,0.0,4.4295235744260655,450.53813873117997,2545.833333333333
-12.100421694400001,-77.0249676027,39,2,412.0,412.0,14.0,4.0,4.0,39.0,3.0,0.0,1.0,-348.2334656084657,6mc5p,6mc5pm,6mc5pm0,6mc5pm0j,6mc5pm0ju,17.0,6.0,2.0,12.0,5.0,2.0,0.0,0.0,0.0,2.0,4.430264132313006,450.49568007899535,8503.490291262136
-12.0847118338784,-76.92858348729555,18,2,580.0,280.0,8.0,3.0,4.0,20.0,3.0,300.0,2.071428571428572,-79.10204081632655,6mc73,6mc732,6mc732n,6mc732n3,6mc732n36,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.4542088373266,5129.310344827586
-12.0742935,-76.9136304,18,2,600.0,325.0,10.0,4.0,4.0,15.0,3.0,275.0,1.8461538461538465,1.4408602150537604,6mc73,6mc73c,6mc73cc,6mc73ccn,6mc73ccnn,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.431936523679392,448.4284651624122,5075.0
-12.1251367,-77.021457,27,2,495.0,350.0,11.0,4.0,4.0,39.0,2.0,145.0,1.4142857142857144,-1.684782608695656,6mc5p,6mc5p2,6mc5p2d,6mc5p2dt,6mc5p2dtv,9.0,5.0,0.0,15.0,5.0,2.0,2.0,1.0,2.0,0.0,4.430370370370271,450.46419753086286,7228.458585858586
-12.105992199600001,-77.01413487889998,39,2,230.0,230.0,5.0,3.0,5.0,31.0,2.0,0.0,1.0,-146.25563909774436,6mc5p,6mc5ps,6mc5ps0,6mc5ps0j,6mc5ps0j2,3.0,9.0,1.0,7.0,1.0,0.0,1.0,1.0,2.0,1.0,4.4300172796840265,450.5406072574698,8975.917391304349
-12.904283099999999,-76.50620090000002,1,1,975.0,975.0,19.0,5.0,4.0,6.0,5.0,0.0,1.0,-35.48124999999999,6m9we,6m9we4,6m9we4c,6m9we4cg,6m9we4cgh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.3567020488793,8717.948717948719
-12.0916098,-77.0406038,39,2,425.0,403.0,14.0,4.0,4.0,39.0,3.0,22.0,1.054590570719603,-368.2334656084657,6mc5n,6mc5ny,6mc5nyu,6mc5nyu9,6mc5nyu9r,5.0,7.0,5.0,20.0,3.0,0.0,0.0,1.0,0.0,0.0,4.430370370370271,450.5041975308629,1835.2941176470588
-13.1048146,-76.41865190000001,1,1,200.0,200.0,4.0,4.0,4.0,8.0,2.0,0.0,1.0,909.0,6m9tm,6m9tmn,6m9tmn3,6m9tmn3d,6m9tmn3du,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43047666090396,450.6905408742928,5687.5
-12.1045772,-77.05811550000001,39,2,395.0,395.0,13.0,3.0,5.0,43.0,3.0,0.0,1.0,-84.23346560846562,6mc5n,6mc5nk,6mc5nkr,6mc5nkrv,6mc5nkrvx,2.0,2.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,4.4300172796840265,450.49987657368797,6721.518987341772
-12.086427,-76.9060401,18,2,504.0,280.0,8.0,3.0,4.0,20.0,3.0,224.0,1.8,-89.10204081632654,6mc71,6mc71z,6mc71zw,6mc71zwx,6mc71zwxr,0.0,2.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,4.430264132313006,450.4729696371292,4097.222222222223
-12.081849,-76.9152806,18,2,250.0,290.0,8.0,3.0,4.0,20.0,3.0,-40.0,0.8620689655172413,-75.72222222222223,6mc73,6mc73b,6mc73b8,6mc73b84,6mc73b840,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.430902348578742,450.32385661310167,6580.0
-12.12769601627191,-77.01850855370482,27,2,222.0,177.0,3.0,2.0,3.0,48.0,2.0,45.0,1.2542372881355932,25.85365853658539,6mc5p,6mc5p2,6mc5p2h,6mc5p2hz,6mc5p2hz4,9.0,8.0,1.0,25.0,5.0,1.0,0.0,0.0,2.0,0.0,4.4305109849419875,450.54258207850165,4966.216216216216
-12.11292830069504,-76.9678008556366,48,2,975.0,650.0,18.0,4.0,4.0,28.0,4.0,325.0,1.5,-57.233465608465615,6mc70,6mc70d,6mc70dc,6mc70dcv,6mc70dcv0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.3567020488793,6705.031794871795
-12.1426339,-76.9859017,48,2,242.0,242.0,6.0,3.0,4.0,28.0,2.0,0.0,1.0,-463.2334656084657,6mc6b,6mc6bj,6mc6bjs,6mc6bjs8,6mc6bjs84,1.0,4.0,3.0,9.0,9.0,0.0,2.0,0.0,1.0,0.0,4.430264132313006,450.537645025922,5840.181818181818
-11.970145651349881,-76.79842190183358,40,2,320.0,200.0,4.0,3.0,6.0,26.0,2.0,120.0,1.6,-51.55913978494624,6mc7u,6mc7uk,6mc7ukv,6mc7ukvh,6mc7ukvhg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.429770427055045,450.5183905208616,3102.125
-12.060767599999998,-76.93834099999998,28,2,390.0,390.0,13.0,4.0,5.0,19.0,3.0,0.0,1.0,120.42857142857143,6mc73,6mc73h,6mc73hr,6mc73hrh,6mc73hrhy,0.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,4.4300172796840265,450.50111083683294,2740.4743589743593
-11.8247536,-77.0361684,6,2,85.0,75.0,0.0,2.0,3.0,6.0,1.0,10.0,1.1333333333333333,-390.2334656084657,6mchw,6mchwz,6mchwzr,6mchwzrg,6mchwzrgz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4305109849419875,450.576400888672,2264.705882352941
-12.1260156,-76.99369,48,2,400.0,400.0,14.0,4.0,4.0,25.0,3.0,0.0,1.0,425.7665343915343,6mc5p,6mc5pb,6mc5pbw,6mc5pbwb,6mc5pbwbu,8.0,3.0,4.0,22.0,7.0,0.0,0.0,0.0,1.0,1.0,4.430264132313006,450.4986423105431,4860.0
-12.0804355522,-76.89497416399999,28,2,267.0,267.0,7.0,3.0,4.0,19.0,3.0,0.0,1.0,-12.176470588235304,6mc76,6mc760,6mc760y,6mc760yf,6mc760yf3,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.53147371019753,7052.0374531835205
-12.136188800000001,-76.9908402,48,2,190.0,190.0,3.0,3.0,4.0,32.0,2.0,0.0,1.0,-5.304721030042913,6mc6b,6mc6bn,6mc6bn8,6mc6bn8v,6mc6bn8vx,1.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,4.4307236354655775,450.68164979007463,7015.789473684212
-12.086790400000002,-76.935884,18,2,1140.0,715.0,19.0,5.0,4.0,21.0,5.0,425.0,1.5944055944055944,528.7450980392157,6mc71,6mc71r,6mc71r8,6mc71r8v,6mc71r8vr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430689399555355,449.70941438102346,5340.789473684211
-12.068400871333573,-77.09111641114498,44,2,225.0,160.0,2.0,3.0,6.0,27.0,2.0,65.0,1.40625,-288.2334656084656,6mc5m,6mc5me,6mc5mep,6mc5mepb,6mc5mepbq,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,4.429770427055045,450.5418415206147,5664.0
-12.111222300000001,-76.93921569999998,18,2,330.0,186.0,3.0,3.0,4.0,23.0,2.0,144.0,1.7741935483870968,48.376811594202884,6mc71,6mc715,6mc715n,6mc715nx,6mc715nx4,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.51592199457167,3818.181818181818
-11.9891344,-77.00125440000002,40,2,320.0,320.0,10.0,2.0,4.0,17.0,1.0,0.0,1.0,-98.23346560846564,6mc5z,6mc5zc,6mc5zc3,6mc5zc3q,6mc5zc3qh,0.0,0.0,0.0,8.0,15.0,0.0,1.0,0.0,1.0,0.0,4.4300889328065605,450.65464426877196,2262.5
-12.784629160829,-76.59134107486898,1,1,200.0,250.0,6.0,4.0,4.0,13.0,2.0,-50.0,0.8,-132.68478260869566,6m9x3,6m9x30,6m9x30e,6m9x30eu,6m9x30euh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5480128363392,7470.0
-12.082019599999999,-76.928234,18,2,300.0,295.0,8.0,3.0,4.0,20.0,3.0,5.0,1.0169491525423728,376.27777777777777,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,6.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.435807422266671,446.70386158475065,7915.833333333332
-12.128116499999999,-76.9708983,48,2,468.0,384.0,13.0,4.0,4.0,29.0,3.0,84.0,1.21875,-498.2334656084657,6mc70,6mc702,6mc702p,6mc702ps,6mc702ps8,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.4818563317725,4958.717948717948
-12.0820811,-76.9763172,48,2,300.0,163.0,2.0,2.0,3.0,28.0,2.0,137.0,1.8404907975460123,-65.3884615384615,6mc72,6mc722,6mc722e,6mc722e8,6mc722e8c,7.0,9.0,1.0,21.0,4.0,0.0,0.0,1.0,0.0,0.0,4.4307236354655775,450.59150407508315,5658.333333333332
-12.082097438987631,-76.9744117131836,48,2,391.0,340.0,11.0,4.0,4.0,30.0,3.0,51.0,1.15,-98.23346560846564,6mc72,6mc722,6mc722s,6mc722sb,6mc722sbw,8.0,7.0,1.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,4.430264132313006,450.50086398420393,6682.864450127877
-12.0938454,-76.9255442,18,2,380.0,400.0,14.0,4.0,4.0,20.0,4.0,-20.0,0.95,-398.2334656084657,6mc71,6mc71w,6mc71w2,6mc71w2s,6mc71w2s0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5035793631228,4467.105263157895
-12.0777299,-76.9000762,18,2,467.0,397.0,13.0,4.0,4.0,13.0,3.0,70.0,1.17632241813602,-371.2549019607843,6mc76,6mc761,6mc7617,6mc76174,6mc761744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.431008902077372,449.9453511374663,5920.7708779443265
-12.082019599999999,-76.928234,28,2,470.0,470.0,16.0,5.0,5.0,21.0,4.0,0.0,1.0,0.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,6.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.435807422266671,446.70386158475065,5483.474468085106
-12.081769394322839,-76.91865808266445,18,2,520.0,507.0,17.0,4.0,4.0,21.0,4.0,13.0,1.0256410256410255,-88.62318840579712,6mc73,6mc738,6mc738t,6mc738td,6mc738td9,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.430370370370271,450.435308641974,4925.384615384615
-12.3547814,-76.8099235,34,2,437.0,340.0,11.0,4.0,4.0,15.0,4.0,97.0,1.2852941176470591,-303.4510489510489,6mc3s,6mc3sn,6mc3snu,6mc3snus,6mc3snusp,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.429982711780718,450.5218572487062,5242.105263157895
-12.0912144,-76.95014320000001,18,2,502.0,395.0,13.0,4.0,4.0,13.0,3.0,107.0,1.270886075949367,68.74509803921569,6mc70,6mc70y,6mc70yy,6mc70yye,6mc70yyee,7.0,1.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.47346334238716,5682.270916334662
-12.1288893,-76.9764124,48,2,451.0,328.0,10.0,4.0,4.0,28.0,3.0,123.0,1.375,-77.45104895104896,6mc70,6mc702,6mc7025,6mc70252,6mc70252p,1.0,3.0,1.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,4.430264132313006,450.48605282646514,6109.977827050999
-12.0998921,-77.02449430000001,39,2,548.0,384.0,13.0,3.0,5.0,43.0,3.0,164.0,1.4270833333333333,-60.233465608465615,6mc5p,6mc5pm,6mc5pm2,6mc5pm23,6mc5pm23p,21.0,9.0,2.0,14.0,5.0,2.0,0.0,0.0,0.0,2.0,4.4300172796840265,450.46210812145404,5364.963503649635
-12.098255400000001,-76.96255440000002,51,2,100.0,100.0,0.0,3.0,4.0,22.0,1.0,0.0,1.0,46.63636363636362,6mc70,6mc70t,6mc70tt,6mc70ttd,6mc70ttdd,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.5726980992372,3622.5
-12.121750599999999,-77.0080882,27,2,303.0,307.0,9.0,4.0,5.0,37.0,2.0,-4.0,0.986970684039088,148.74436090225564,6mc5p,6mc5p9,6mc5p9k,6mc5p9k3,6mc5p9k3t,5.0,3.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,4.4300172796840265,450.5225870155542,8432.343234323433
-12.086790400000002,-76.935884,18,2,1114.0,700.0,19.0,5.0,4.0,21.0,5.0,414.0,1.5914285714285714,-421.2549019607843,6mc71,6mc71r,6mc71r8,6mc71r8v,6mc71r8vr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430689399555355,449.70941438102346,5812.387791741472
-12.0714664,-77.0207356,19,2,152.0,152.0,2.0,2.0,4.0,42.0,1.0,0.0,1.0,-78.10169491525423,6mc5r,6mc5r6,6mc5r67,6mc5r67n,6mc5r67nw,4.0,1.0,3.0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,4.430264132313006,450.55986176253026,4297.6973684210525
-12.338873199999998,-76.8241041,33,2,120.0,120.0,1.0,2.0,2.0,18.0,2.0,0.0,1.0,-168.45104895104896,6mc3g,6mc3gc,6mc3gcf,6mc3gcf2,6mc3gcf2u,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,4.430757837570967,450.5677610466577,5250.0
-12.107892300000001,-76.9417454,18,2,210.0,210.0,4.0,4.0,4.0,18.0,2.0,0.0,1.0,1001.7665343915344,6mc71,6mc715,6mc715u,6mc715ud,6mc715udr,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.430370370370271,450.6049382716036,4011.4285714285716
-12.08816,-76.93178979999998,18,2,700.0,350.0,11.0,4.0,4.0,15.0,3.0,350.0,2.0,-43.52238805970149,6mc71,6mc71r,6mc71r7,6mc71r7v,6mc71r7vr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4300889328065605,450.26679841896964,4650.0
-12.0833253,-76.97500859999998,48,2,1088.0,770.0,19.0,4.0,4.0,20.0,5.0,318.0,1.4129870129870132,-66.59615384615384,6mc72,6mc722,6mc722k,6mc722k9,6mc722k98,8.0,13.0,1.0,22.0,2.0,0.0,0.0,1.0,0.0,0.0,4.430264132313006,450.3288077018045,6272.977941176469
-12.104779800000001,-76.94170769999998,18,2,1000.0,600.0,18.0,4.0,4.0,20.0,4.0,400.0,1.6666666666666667,-67.60586319218243,6mc71,6mc71h,6mc71hk,6mc71hku,6mc71hku8,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.3505307331548,6230.0
-12.1090851,-77.03050479999997,27,2,221.0,220.0,5.0,3.0,4.0,32.0,2.0,1.0,1.0045454545454546,-95.38846153846151,6mc5p,6mc5p5,6mc5p5s,6mc5p5s5,6mc5p5s57,2.0,8.0,5.0,15.0,9.0,3.0,2.0,1.0,0.0,0.0,4.430264132313006,450.5428289311306,5542.986425339366
-12.121750599999999,-77.00808819999997,27,2,306.0,306.0,9.0,4.0,5.0,37.0,2.0,0.0,1.0,66.74436090225566,6mc5p,6mc5p9,6mc5p9k,6mc5p9k3,6mc5p9k3t,5.0,3.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,4.4300172796840265,450.5218464576672,8349.67320261438
-12.09363243136574,-76.95230182393229,48,2,380.0,380.0,13.0,4.0,4.0,29.0,3.0,0.0,1.0,-438.2334656084657,6mc70,6mc70y,6mc70ym,6mc70ymj,6mc70ymj3,6.0,1.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5035793631228,8289.473684210527
-12.0083302,-77.07011750000002,22,2,400.0,138.0,1.0,4.0,8.0,17.0,1.0,262.0,2.898550724637681,1.7665343915343783,6mc5w,6mc5wj,6mc5wjz,6mc5wjzq,6mc5wjzq2,2.0,2.0,2.0,15.0,15.0,1.0,1.0,0.0,1.0,0.0,4.428641975308544,450.51111111110987,2791.25
-11.95129298945173,-76.98464903809814,40,2,212.0,212.0,4.0,3.0,6.0,26.0,2.0,0.0,1.0,-52.55913978494624,6mck0,6mck00,6mck00m,6mck00m6,6mck00m6x,5.0,1.0,1.0,12.0,18.0,0.0,0.0,0.0,4.0,1.0,4.429770427055045,450.5450506047914,2795.9433962264147
-12.0988428698,-76.96382040269998,28,2,400.0,400.0,14.0,5.0,5.0,15.0,3.0,0.0,1.0,191.76653439153444,6mc70,6mc70t,6mc70tk,6mc70tkx,6mc70tkxj,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.4300172796840265,450.4986423105431,1629.4275
-12.114642300000002,-76.96910919999998,48,2,600.0,600.0,18.0,4.0,4.0,28.0,4.0,0.0,1.0,301.7665343915344,6mc70,6mc70d,6mc70d8,6mc70d8g,6mc70d8g1,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.449271784747,5500.0
-12.073319512100001,-77.0973808651,44,2,200.0,200.0,4.0,3.0,5.0,35.0,2.0,0.0,1.0,-275.3884615384615,6mc5m,6mc5md,6mc5md5,6mc5md57,6mc5md57u,3.0,2.0,2.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,4.4300172796840265,450.5480128363392,7755.29
-12.385749800000001,-76.77933180000002,37,2,300.0,270.0,7.0,6.0,5.0,28.0,1.0,30.0,1.1111111111111112,0.0,6mc3s,6mc3sc,6mc3sc4,6mc3sc4z,6mc3sc4zz,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.4300172796840265,450.5233275734412,2664.0
-12.145365784,-77.0012921725,48,2,584.0,584.0,18.0,4.0,4.0,28.0,4.0,0.0,1.0,307.7665343915344,6mc4z,6mc4zv,6mc4zv1,6mc4zv12,6mc4zv125,6.0,11.0,0.0,18.0,17.0,0.0,1.0,0.0,0.0,2.0,4.430264132313006,450.45322142681067,3038.125
-11.899794199999999,-77.03895039999998,14,2,510.0,380.0,13.0,9.0,16.0,22.0,1.0,130.0,1.3421052631578947,-49.68478260869566,6mchq,6mchqc,6mchqct,6mchqcty,6mchqctyw,2.0,3.0,7.0,22.0,28.0,0.0,0.0,0.0,2.0,0.0,4.42730190076524,450.4714885213552,1298.6274509803925
-12.082019599999999,-76.928234,18,2,909.0,476.0,16.0,5.0,5.0,21.0,4.0,433.0,1.9096638655462184,103.40384615384615,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,6.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.435807422266671,446.70386158475065,3944.554455445545
