latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,MONEDA,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,areas_proporcion,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,diff_total_mean_district,Precio_m2_total
-12.1356290967,-76.99849793439999,Santiago de Surco,Lima,539.0,539.0,S/,17.0,4.0,4.0,22.0,4.0,0.0,1.0,6mc4z,6mc4zy,6mc4zyg,6mc4zyg2,6mc4zyg2u,105.74436090225566,6311.061224489797
-12.1061941,-76.961804,Santiago de Surco,Lima,350.0,350.0,S/,11.0,4.0,4.0,30.0,3.0,0.0,1.0,6mc70,6mc70s,6mc70sn,6mc70snh,6mc70snh7,301.7665343915344,8543.325714285715
-12.0784339,-76.9470079,La Molina,Lima,87.0,216.0,S/,4.0,4.0,4.0,18.0,2.0,-129.0,0.4027777777777778,6mc73,6mc731,6mc7310,6mc7310y,6mc7310yh,-78.23346560846562,9540.229885057472
-12.07689500482729,-76.89527049488315,La Molina,Lima,1150.0,400.0,USD,14.0,4.0,4.0,20.0,4.0,750.0,2.875,6mc76,6mc761,6mc761q,6mc761qw,6mc761qwf,-466.2334656084656,3652.173913043479
-12.09102500317529,-77.082014856586,San Miguel,Lima,300.0,200.0,S/,4.0,3.0,5.0,35.0,2.0,100.0,1.5,6mc5j,6mc5jy,6mc5jyy,6mc5jyys,6mc5jyysd,-200.3884615384615,4188.333333333333
-12.057190400000001,-77.09128559999998,Bellavista,Callao,270.0,270.0,S/,7.0,3.0,6.0,48.0,2.0,0.0,1.0,6mc5m,6mc5mt,6mc5mtp,6mc5mtpc,6mc5mtpcf,-213.45104895104896,3514.8148148148152
-12.09130397521894,-76.95495009795906,La Molina,Lima,274.0,274.0,S/,7.0,3.0,4.0,17.0,2.0,0.0,1.0,6mc70,6mc70y,6mc70yg,6mc70yg5,6mc70yg55,-78.48124999999999,8934.306569343065
-12.084567989206539,-77.04155577777101,Lince,Lima,232.0,232.0,S/,5.0,3.0,4.0,45.0,1.0,0.0,1.0,6mc5q,6mc5qb,6mc5qbh,6mc5qbh4,6mc5qbh43,-130.375,5172.4137931034475
-12.128212194078893,-76.97014882921431,Santiago de Surco,Lima,468.0,309.0,USD,9.0,3.0,4.0,30.0,2.0,159.0,1.5145631067961165,6mc70,6mc708,6mc7080,6mc7080h,6mc7080h1,1001.7665343915344,5235.042735042735
-12.0910518,-76.92279189999998,La Molina,Lima,334.0,326.0,USD,10.0,4.0,4.0,15.0,3.0,8.0,1.0245398773006136,6mc71,6mc71w,6mc71wf,6mc71wfs,6mc71wfs9,265.425,7544.910179640718
-12.215589999999999,-77.0055944,Chorrillos,Lima,200.0,200.0,S/,4.0,3.0,3.0,20.0,3.0,0.0,1.0,6mc4x,6mc4x8,6mc4x8n,6mc4x8np,6mc4x8npp,-218.45104895104896,7138.0
-12.0801312754,-76.9192622995,NoEspecifica,Lima,281.0,281.0,S/,8.0,4.0,5.0,28.0,3.0,0.0,1.0,6mc73,6mc738,6mc738v,6mc738vh,6mc738vh5,-286.45104895104896,12998.483985765124
-12.0160418,-76.838126,Ate Vitarte,Lima,159.0,159.0,S/,2.0,3.0,5.0,17.0,2.0,0.0,1.0,6mc7e,6mc7es,6mc7es8,6mc7es81,6mc7es81m,-27.304721030042913,1871.069182389937
-12.0853136,-76.92993319999998,La Molina,Lima,1213.0,475.0,USD,16.0,5.0,5.0,21.0,4.0,738.0,2.553684210526316,6mc71,6mc71r,6mc71rv,6mc71rvm,6mc71rvmf,-54.571428571428584,4472.382522671063
-12.0823109,-76.89197899999998,La Molina,Lima,315.0,257.0,USD,6.0,3.0,4.0,17.0,2.0,58.0,1.2256809338521402,6mc76,6mc762,6mc7622,6mc7622z,6mc7622zr,-2.605863192182426,5555.555555555556
-12.1034024,-76.99960659999998,San Borja,Lima,228.0,315.0,USD,10.0,4.0,5.0,29.0,2.0,-87.0,0.7238095238095238,6mc5p,6mc5pu,6mc5pud,6mc5puds,6mc5pudse,40.51875000000001,7828.947368421053
-12.07549832951147,-77.1010567854279,San Miguel,Lima,240.0,165.0,S/,2.0,3.0,6.0,27.0,2.0,75.0,1.4545454545454546,6mc5m,6mc5m9,6mc5m98,6mc5m98x,6mc5m98xp,-98.23346560846562,4395.833333333333
-12.123123,-77.013733,Miraflores,Lima,364.0,270.0,USD,7.0,3.0,4.0,31.0,2.0,94.0,1.348148148148148,6mc5p,6mc5p9,6mc5p90,6mc5p903,6mc5p9039,-86.25563909774434,6875.0
-12.110756542899999,-76.9659130788,Santiago de Surco,Lima,210.0,210.0,S/,4.0,3.0,4.0,23.0,2.0,0.0,1.0,6mc70,6mc70e,6mc70e7,6mc70e71,6mc70e71s,-0.2888888888888914,9659.22380952381
-12.0752812,-76.9183184,La Molina,Lima,520.0,1000.0,USD,19.0,5.0,4.0,21.0,5.0,-480.0,0.52,6mc73,6mc739,6mc739v,6mc739vb,6mc739vb3,-271.2549019607843,10432.692307692309
-12.1213228,-76.99387259999997,Santiago de Surco,Lima,231.0,231.0,S/,5.0,3.0,4.0,30.0,2.0,0.0,1.0,6mc5p,6mc5pc,6mc5pcq,6mc5pcqu,6mc5pcqu0,-41.48124999999999,9090.90909090909
-12.0947219,-77.036091,San Isidro,Lima,595.0,380.0,S/,13.0,3.0,5.0,43.0,3.0,215.0,1.5657894736842106,6mc5p,6mc5pn,6mc5pn0,6mc5pn0p,6mc5pn0p0,-398.2334656084656,18413.44537815126
-12.1534504,-77.02289589999998,Barranco,Lima,338.0,510.0,USD,17.0,4.0,4.0,31.0,2.0,-172.0,0.6627450980392157,6mc4z,6mc4z7,6mc4z79,6mc4z799,6mc4z799h,605.6115384615384,5695.266272189349
-12.080331503403027,-76.9141271269836,La Molina,Lima,700.0,330.0,USD,10.0,4.0,4.0,15.0,3.0,370.0,2.121212121212121,6mc73,6mc73b,6mc73bb,6mc73bbf,6mc73bbff,51.44086021505376,6000.0
-12.118959,-76.97399079999998,Santiago de Surco,Lima,302.0,280.0,USD,8.0,4.0,4.0,30.0,2.0,22.0,1.0785714285714285,6mc70,6mc703,6mc703v,6mc703v3,6mc703v3b,-98.23346560846562,7185.430463576158
-12.118403940518998,-76.96780880479902,Santiago de Surco,Lima,2657.0,720.0,S/,19.0,4.0,4.0,20.0,5.0,1937.0,3.6902777777777778,6mc70,6mc709,6mc709c,6mc709cv,6mc709cv0,-112.9,3850.2070003763642
-12.1074741,-77.05747109999999,San Isidro,Lima,600.0,240.0,S/,5.0,3.0,5.0,31.0,2.0,360.0,2.5,6mc5n,6mc5ne,6mc5neb,6mc5nebk,6mc5nebky,-146.25563909774434,4703.333333333333
-12.1277739,-76.97098840000002,Santiago de Surco,Lima,450.0,450.0,S/,15.0,4.0,4.0,28.0,3.0,0.0,1.0,6mc70,6mc702,6mc702p,6mc702pq,6mc702pqt,-412.2334656084656,4537.333333333333
-13.1646258764,-74.22300620049998,San Miguel,Lima,350.0,350.0,S/,11.0,3.0,4.0,43.0,1.0,0.0,1.0,6mejp,6mejp5,6mejp52,6mejp52q,6mejp52qq,-186.45104895104896,5320.065714285714
-12.0709117,-76.9419144,La Molina,Lima,240.0,160.0,S/,2.0,3.0,5.0,19.0,2.0,80.0,1.5,6mc73,6mc734,6mc734s,6mc734s9,6mc734s9g,-540.2334656084656,5100.0
-12.1078885,-76.9725965,Santiago de Surco,Lima,250.0,250.0,S/,6.0,3.0,4.0,28.0,2.0,0.0,1.0,6mc70,6mc707,6mc707y,6mc707y6,6mc707y62,301.7665343915344,7128.0
-12.079825099999999,-77.0347553,Lince,Lima,140.0,140.0,S/,1.0,3.0,5.0,50.0,1.0,0.0,1.0,6mc5r,6mc5r0,6mc5r0c,6mc5r0cj,6mc5r0cjb,601.7665343915344,3528.857142857143
-12.093023394300001,-76.92351412819998,NoEspecifica,Lima,399.0,399.0,S/,13.0,4.0,5.0,19.0,3.0,0.0,1.0,6mc71,6mc71w,6mc71wd,6mc71wd1,6mc71wd10,110.42857142857144,4706.195488721804
-12.059784716700001,-77.0952203434,Bellavista,Callao,230.0,230.0,S/,5.0,2.0,4.0,36.0,2.0,0.0,1.0,6mc5m,6mc5ms,6mc5mss,6mc5mssf,6mc5mssfx,227.6952789699571,4043.565217391305
-12.830833300000002,-76.5397222,Asia,Cañete,180.0,180.0,S/,3.0,4.0,4.0,9.0,2.0,0.0,1.0,6m9x4,6m9x42,6m9x421,6m9x421q,6m9x421qz,-498.2334656084656,3560.0
-12.089613900000002,-76.95494409999998,La Molina,Lima,600.0,350.0,USD,11.0,4.0,4.0,15.0,3.0,250.0,1.7142857142857142,6mc70,6mc70z,6mc70z5,6mc70z5h,6mc70z5hg,-133.70731707317077,4375.0
-12.083873800000001,-76.97880250000003,Santiago de Surco,Lima,502.0,502.0,S/,17.0,4.0,4.0,22.0,4.0,0.0,1.0,6mc72,6mc722,6mc7221,6mc7221w,6mc7221wr,141.74436090225566,9063.74501992032
-12.10517322433595,-77.04390116560668,San Isidro,Lima,360.0,500.0,USD,17.0,4.0,5.0,31.0,3.0,-140.0,0.72,6mc5n,6mc5nu,6mc5nu6,6mc5nu66,6mc5nu666,-38.38846153846151,24305.55555555556
-12.0266302,-76.9987208,San Juan de Lurigancho,Lima,250.0,160.0,S/,2.0,3.0,6.0,26.0,2.0,90.0,1.5625,6mc5x,6mc5xf,6mc5xfe,6mc5xfe5,6mc5xfe5z,153.74436090225566,3500.0
-11.983835010907919,-77.08337923303054,San Martín de Porres,Lima,415.0,160.0,S/,2.0,2.0,4.0,18.0,1.0,255.0,2.59375,6mc5v,6mc5vf,6mc5vfm,6mc5vfmt,6mc5vfmt5,-11.255639097744336,2212.048192771085
-12.214949,-77.00765240000001,Chorrillos,Lima,500.0,297.0,USD,8.0,4.0,4.0,16.0,3.0,203.0,1.6835016835016836,6mc4x,6mc4x8,6mc4x8k,6mc4x8kd,6mc4x8kdz,103.74436090225566,4970.0
-12.071584199999998,-76.90979989999998,La Molina,Lima,480.0,280.0,USD,8.0,3.0,4.0,20.0,3.0,200.0,1.7142857142857142,6mc73,6mc73f,6mc73f7,6mc73f7v,6mc73f7vz,-80.72222222222223,5089.583333333333
-12.0880239,-76.92477640000001,La Molina,Lima,326.0,326.0,S/,10.0,4.0,4.0,15.0,3.0,0.0,1.0,6mc71,6mc71x,6mc71x3,6mc71x3n,6mc71x3n4,-56.55913978494624,6349.693251533741
-12.2149834,-77.00918469999998,Chorrillos,Lima,1178.0,400.0,S/,14.0,4.0,5.0,19.0,3.0,778.0,2.945,6mc4x,6mc4x8,6mc4x87,6mc4x87d,6mc4x87de,,1958.8285229202038
-12.082268,-76.9136005,La Molina,Lima,520.0,220.0,S/,5.0,4.0,4.0,17.0,2.0,300.0,2.3636363636363638,6mc73,6mc73b,6mc73b3,6mc73b3p,6mc73b3px,-72.30472103004291,2617.692307692308
-12.0790854,-76.91737660000003,La Molina,Lima,680.0,412.0,S/,14.0,4.0,4.0,20.0,4.0,268.0,1.6504854368932038,6mc73,6mc739,6mc739n,6mc739n6,6mc739n6p,-98.23346560846562,4426.470588235295
-12.768338136504,-76.608762512634,Asia,Cañete,200.0,350.0,S/,11.0,4.0,4.0,12.0,2.0,-150.0,0.5714285714285714,6m9x2,6m9x2e,6m9x2ex,6m9x2ex5,6m9x2ex5n,-318.45104895104896,10790.0
-12.124743800000001,-77.00465369999998,Miraflores,Lima,450.0,434.0,S/,15.0,5.0,5.0,37.0,3.0,16.0,1.0368663594470047,6mc5p,6mc5p8,6mc5p8y,6mc5p8yb,6mc5p8ybj,441.54895104895104,5488.88888888889
-12.0901316,-77.0795119,San Miguel,Lima,250.0,250.0,S/,6.0,2.0,4.0,36.0,1.0,0.0,1.0,6mc5n,6mc5np,6mc5np0,6mc5np03,6mc5np03v,394.6115384615385,4186.0
-12.071469800000001,-76.8821849,La Molina,Lima,1396.0,397.0,S/,13.0,4.0,4.0,13.0,3.0,999.0,3.5163727959697733,6mc76,6mc76d,6mc76d2,6mc76d2n,6mc76d2ne,-371.2549019607843,1700.5730659025787
-12.1551319,-76.97226359999998,San Juan de Miraflores,Lima,350.0,350.0,S/,11.0,4.0,7.0,18.0,1.0,0.0,1.0,6mc6b,6mc6b7,6mc6b7n,6mc6b7nx,6mc6b7nx0,-258.45104895104896,823.0
-12.0851916,-76.9532681,La Molina,Lima,850.0,300.0,USD,9.0,4.0,4.0,15.0,2.0,550.0,2.8333333333333335,6mc70,6mc70z,6mc70zu,6mc70zuq,6mc70zuqd,-140.23346560846562,3582.3529411764707
-12.113632199999998,-76.97614249999998,Santiago de Surco,Lima,635.0,300.0,USD,9.0,3.0,4.0,30.0,2.0,335.0,2.1166666666666667,6mc70,6mc706,6mc706g,6mc706g8,6mc706g8v,-538.2334656084656,5950.0
-12.105911,-77.01465250000003,San Isidro,Lima,750.0,465.0,S/,16.0,5.0,5.0,35.0,4.0,285.0,1.6129032258064515,6mc5p,6mc5pk,6mc5pkp,6mc5pkpt,6mc5pkptu,-503.2549019607843,7120.0
-12.122553,-76.97834759999998,Santiago de Surco,Lima,330.0,500.0,S/,17.0,4.0,4.0,22.0,4.0,-170.0,0.66,6mc70,6mc703,6mc7034,6mc7034j,6mc7034j4,134.74436090225566,6545.454545454545
-12.6729629,-76.651763,Mala,Cañete,220.0,220.0,S/,5.0,4.0,4.0,7.0,3.0,0.0,1.0,6m9rz,6m9rzs,6m9rzsz,6m9rzszy,6m9rzszys,-65.8409090909091,5397.0
-12.0643616,-77.04874119999998,Breña,Lima,252.0,252.0,USD,6.0,4.0,4.0,38.0,1.0,0.0,1.0,6mc5q,6mc5qe,6mc5qew,6mc5qewz,6mc5qewzf,-53.45104895104896,3500.0
-12.0911401,-76.95026290000001,La Molina,Lima,164.0,225.0,USD,5.0,4.0,4.0,17.0,2.0,-61.0,0.7288888888888889,6mc70,6mc70y,6mc70yy,6mc70yys,6mc70yys0,-22.304721030042913,8429.878048780487
-12.082019599999999,-76.928234,La Molina,Lima,600.0,420.0,S/,14.0,4.0,4.0,20.0,4.0,180.0,1.4285714285714286,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,-368.2334656084656,4858.0
-12.0713226,-77.04617440000001,Jesús María,Lima,175.0,175.0,S/,3.0,3.0,4.0,38.0,2.0,0.0,1.0,6mc5q,6mc5qf,6mc5qf2,6mc5qf2x,6mc5qf2xq,501.7665343915344,3394.285714285714
-12.0795115,-76.91893010000003,La Molina,Lima,490.0,294.0,S/,8.0,3.0,4.0,20.0,3.0,196.0,1.6666666666666667,6mc73,6mc738,6mc738v,6mc738vr,6mc738vre,150.89795918367346,4878.367346938776
-12.210577186035561,-77.00792664550781,Chorrillos,Lima,1000.0,380.0,S/,13.0,4.0,4.0,20.0,5.0,620.0,2.6315789473684212,6mc4x,6mc4x9,6mc4x9h,6mc4x9hs,6mc4x9hs1,-98.45104895104896,2869.62
-12.831944400000001,-76.5386111,Asia,Cañete,110.0,110.0,S/,0.0,2.0,3.0,10.0,2.0,0.0,1.0,6m9x4,6m9x42,6m9x424,6m9x4242,6m9x42429,801.7665343915344,7545.454545454545
-12.110274273599998,-77.01323051059998,Surquillo,Lima,240.0,240.0,S/,5.0,3.0,5.0,42.0,2.0,0.0,1.0,6mc5p,6mc5pe,6mc5pe2,6mc5pe2s,6mc5pe2st,35.25,8753.670833333334
-12.0827659,-76.93527209999998,La Molina,Lima,675.0,630.0,USD,18.0,4.0,4.0,20.0,4.0,45.0,1.0714285714285714,6mc73,6mc732,6mc7323,6mc7323k,6mc7323ky,85.39413680781757,4407.407407407408
-12.1277525,-77.0145338,Miraflores,Lima,448.0,448.0,S/,15.0,5.0,5.0,37.0,3.0,0.0,1.0,6mc5p,6mc5p2,6mc5p2p,6mc5p2pw,6mc5p2pwx,90.54895104895104,8684.0625
-12.0752812,-76.91831839999998,La Molina,Lima,845.0,267.0,S/,7.0,3.0,4.0,17.0,2.0,578.0,3.1647940074906367,6mc73,6mc739,6mc739v,6mc739vb,6mc739vb3,-106.48124999999999,4224.8520710059165
-12.0665386,-76.911124,La Molina,Lima,515.0,556.0,S/,17.0,4.0,4.0,21.0,4.0,-41.0,0.9262589928057554,6mc73,6mc73g,6mc73g7,6mc73g75,6mc73g752,-117.60586319218243,7735.922330097087
-12.1343768499,-76.9904023434,Santiago de Surco,Lima,180.0,135.0,S/,1.0,3.0,3.0,17.0,1.0,45.0,1.3333333333333333,6mc6b,6mc6bp,6mc6bp1,6mc6bp12,6mc6bp121,-71.25563909774434,7609.35
-12.2598297,-76.89947809999998,Villa el Salvador,Lima,108.0,108.0,S/,0.0,3.0,4.0,22.0,1.0,0.0,1.0,6mc66,6mc660,6mc6605,6mc6605t,6mc6605t2,439.8536585365854,2720.601851851852
-12.098422900000001,-76.9767757,Santiago de Surco,Lima,1265.0,400.0,S/,14.0,4.0,4.0,25.0,3.0,865.0,3.1625,6mc70,6mc70m,6mc70me,6mc70me1,6mc70me1x,-58.23346560846562,4983.936758893281
-12.0969345,-76.92742119999998,NoEspecifica,Lima,500.0,400.0,S/,14.0,5.0,5.0,15.0,3.0,100.0,1.25,6mc71,6mc71m,6mc71mz,6mc71mz4,6mc71mz4j,451.7665343915344,6720.0
-12.098441900000001,-77.05833289999998,San Isidro,Lima,700.0,700.0,S/,19.0,5.0,7.0,22.0,5.0,0.0,1.0,6mc5n,6mc5nm,6mc5nmx,6mc5nmxc,6mc5nmxc6,83.85057471264369,16547.74142857143
-12.0497364,-77.03389849999998,Santa Anita,Lima,120.0,380.0,USD,13.0,6.0,6.0,23.0,2.0,-260.0,0.3157894736842105,6mc5r,6mc5rn,6mc5rn3,6mc5rn3t,6mc5rn3th,-63.176470588235304,9333.333333333334
-11.88855370438292,-77.12132933553465,Ventanilla,Callao,72.0,72.0,S/,0.0,2.0,3.0,25.0,1.0,0.0,1.0,6mchm,6mchm5,6mchm5c,6mchm5cb,6mchm5cbn,-148.23346560846562,3399.375
-12.108107400000002,-76.9694097,Santiago de Surco,Lima,900.0,650.0,USD,18.0,4.0,4.0,28.0,4.0,250.0,1.3846153846153846,6mc70,6mc70e,6mc70eb,6mc70eb9,6mc70eb94,-298.2334656084656,4666.666666666667
-12.331769788162653,-76.82846967653198,Punta Hermosa,Lima,160.0,96.0,S/,0.0,2.0,4.0,30.0,2.0,64.0,1.6666666666666667,6mc3g,6mc3ge,6mc3gep,6mc3gep4,6mc3gep4n,25.394136807817574,4725.0
-12.13058798196196,-76.9915058558197,Santiago de Surco,Lima,300.0,220.0,USD,5.0,3.0,4.0,30.0,2.0,80.0,1.3636363636363635,6mc6b,6mc6bp,6mc6bp8,6mc6bp8q,6mc6bp8qp,-142.48125,7350.0
-12.102810519269381,-76.99686296137693,San Borja,Lima,300.0,300.0,S/,9.0,3.0,5.0,33.0,2.0,0.0,1.0,6mc5p,6mc5pu,6mc5puu,6mc5puu8,6mc5puu85,351.7665343915344,6981.666666666668
-12.1010005,-77.0107449,San Isidro,Lima,521.0,440.0,S/,15.0,3.0,4.0,40.0,3.0,81.0,1.184090909090909,6mc5p,6mc5pt,6mc5pt4,6mc5pt46,6mc5pt46x,424.6952789699571,6690.978886756237
-12.0916098,-77.0406038,San Isidro,Lima,425.0,403.0,S/,14.0,4.0,4.0,39.0,3.0,22.0,1.054590570719603,6mc5n,6mc5ny,6mc5nyu,6mc5nyu9,6mc5nyu9r,-368.2334656084656,1835.2941176470588
-12.075591099999999,-77.05111600000002,Jesús María,Lima,97.0,67.0,S/,0.0,5.0,5.0,10.0,1.0,30.0,1.4477611940298507,6mc5q,6mc5q9,6mc5q9t,6mc5q9tn,6mc5q9tnd,-185.45104895104896,3814.4329896907216
-12.102753038531379,-76.99785671429443,San Borja,Lima,320.0,300.0,S/,9.0,3.0,5.0,33.0,2.0,20.0,1.0666666666666667,6mc5p,6mc5pu,6mc5pug,6mc5pugb,6mc5pugb7,551.7665343915344,6434.375
-12.0959037,-76.92541339999998,La Molina,Lima,300.0,300.0,USD,9.0,4.0,4.0,15.0,2.0,0.0,1.0,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,-368.2334656084656,7000.0
-12.0899859,-77.0095369,San Isidro,Lima,600.0,600.0,S/,18.0,4.0,4.0,35.0,4.0,0.0,1.0,6mc5p,6mc5px,6mc5px5,6mc5px56,6mc5px56e,291.7665343915344,5820.0
-11.995242999999999,-77.06717299999998,Los Olivos,Lima,160.0,340.0,USD,11.0,4.0,9.0,22.0,2.0,-180.0,0.47058823529411764,6mc5y,6mc5y2,6mc5y23,6mc5y236,6mc5y236s,641.548951048951,6343.75
-12.1193511,-77.00970799999997,Miraflores,Lima,450.0,450.0,S/,15.0,5.0,5.0,37.0,3.0,0.0,1.0,6mc5p,6mc5p9,6mc5p9e,6mc5p9ep,6mc5p9epx,-48.45104895104896,8720.0
-12.1019791,-77.01963569999998,San Isidro,Lima,390.0,420.0,USD,14.0,4.0,4.0,39.0,3.0,-30.0,0.9285714285714286,6mc5p,6mc5pk,6mc5pku,6mc5pkuh,6mc5pkuhb,1.7665343915343783,8076.923076923077
-11.886974452220421,-77.03625730793456,Carabayllo,Lima,380.0,380.0,S/,13.0,10.0,12.0,10.0,1.0,0.0,1.0,6mchq,6mchqu,6mchqup,6mchqupc,6mchqupcm,751.548951048951,2335.5263157894738
-12.082019599999999,-76.928234,La Molina,Lima,421.0,421.0,S/,14.0,4.0,4.0,20.0,4.0,0.0,1.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,301.7665343915344,13772.579572446555
-12.073220800000001,-76.88966999999998,La Molina,Lima,1040.0,570.0,USD,18.0,4.0,4.0,20.0,4.0,470.0,1.8245614035087718,6mc76,6mc766,6mc7664,6mc7664s,6mc7664sk,172.39413680781757,3836.5384615384614
-12.1990036,-77.0056713,Chorrillos,Lima,168.0,119.0,USD,1.0,3.0,4.0,26.0,2.0,49.0,1.411764705882353,6mc4x,6mc4xe,6mc4xen,6mc4xenp,6mc4xenpt,463.74436090225566,4166.666666666667
-12.07094661215961,-76.9108125814271,La Molina,Lima,750.0,500.0,USD,17.0,4.0,4.0,21.0,4.0,250.0,1.5,6mc73,6mc73f,6mc73fe,6mc73fe3,6mc73fe38,-29.55000000000001,5133.333333333333
-12.0791766,-76.89353649999998,La Molina,Lima,301.0,252.0,S/,6.0,3.0,4.0,17.0,2.0,49.0,1.1944444444444444,6mc76,6mc761,6mc761p,6mc761pc,6mc761pcd,290.3941368078176,8753.322259136212
-12.1990036,-77.0056713,Chorrillos,Lima,105.0,105.0,S/,0.0,2.0,4.0,32.0,1.0,0.0,1.0,6mc4x,6mc4xe,6mc4xen,6mc4xenp,6mc4xenpt,-288.45104895104896,5797.323809523808
-12.08498416230728,-76.91999213201602,La Molina,Lima,200.0,228.0,USD,5.0,4.0,4.0,17.0,2.0,-28.0,0.8771929824561403,6mc71,6mc71x,6mc71xu,6mc71xux,6mc71xuxf,-61.30472103004291,7000.0
-12.1042564593,-76.9486712085,NoEspecifica,Lima,380.0,380.0,S/,13.0,4.0,5.0,19.0,3.0,0.0,1.0,6mc70,6mc70u,6mc70ur,6mc70urx,6mc70urxw,-99.57142857142856,3620.95
-12.100333398336527,-77.01515158776213,San Isidro,Lima,426.0,339.0,USD,11.0,3.0,4.0,39.0,2.0,87.0,1.2566371681415929,6mc5p,6mc5pm,6mc5pmp,6mc5pmpq,6mc5pmpq2,45.89830508474577,8215.962441314554
-12.02385988234687,-76.99775586808295,San Juan de Lurigancho,Lima,160.0,250.0,USD,6.0,2.0,6.0,50.0,1.0,-90.0,0.64,6mc5x,6mc5xg,6mc5xg5,6mc5xg5g,6mc5xg5gy,-321.45104895104896,4593.75
-12.0793831101,-76.8922923093,NoEspecifica,Lima,360.0,360.0,S/,12.0,4.0,5.0,23.0,3.0,0.0,1.0,6mc76,6mc763,6mc7630,6mc76308,6mc76308r,-114.25563909774434,5068.041666666667
-12.0770385808,-76.9322951196,NoEspecifica,Lima,363.0,363.0,S/,12.0,4.0,5.0,23.0,3.0,0.0,1.0,6mc73,6mc733,6mc7337,6mc7337w,6mc7337w5,33.744360902255664,8977.561983471074
-12.1059564,-76.97343769999998,Santiago de Surco,Lima,400.0,400.0,S/,14.0,4.0,4.0,25.0,3.0,0.0,1.0,6mc70,6mc70k,6mc70kj,6mc70kjt,6mc70kjts,665.7665343915344,12875.0
-12.0624769,-76.9427281,La Molina,Lima,294.0,294.0,S/,8.0,3.0,4.0,20.0,3.0,0.0,1.0,6mc73,6mc73h,6mc73hh,6mc73hh4,6mc73hh4b,-79.10204081632654,5435.374149659864
-11.863749,-77.060822,Carabayllo,Lima,76.0,76.0,USD,0.0,2.0,3.0,6.0,1.0,0.0,1.0,6mchw,6mchw2,6mchw2q,6mchw2q0,6mchw2q08,-266.2334656084656,3223.684210526316
-12.0988433,-77.01195729999998,San Isidro,Lima,600.0,600.0,S/,18.0,4.0,4.0,35.0,4.0,0.0,1.0,6mc5p,6mc5pt,6mc5pt3,6mc5pt3x,6mc5pt3x5,479.7665343915344,9466.666666666666
-12.089347128924329,-76.9861480788208,San Borja,Lima,392.0,392.0,S/,13.0,3.0,5.0,36.0,3.0,0.0,1.0,6mc70,6mc70p,6mc70ph,6mc70phq,6mc70phqk,-148.23346560846562,5394.260204081634
-12.096146699999998,-77.05474789999998,San Isidro,Lima,351.0,358.0,USD,12.0,3.0,4.0,35.0,3.0,-7.0,0.9804469273743017,6mc5n,6mc5nt,6mc5ntf,6mc5ntfq,6mc5ntfqy,-196.23346560846562,11467.236467236467
-12.174561,-77.0086656,Chorrillos,Lima,313.0,313.0,S/,9.0,4.0,4.0,20.0,2.0,0.0,1.0,6mc4x,6mc4xx,6mc4xxs,6mc4xxsn,6mc4xxsn0,-275.575,3258.785942492013
-12.0756011,-76.93060239999998,La Molina,Lima,1290.0,480.0,USD,16.0,5.0,5.0,21.0,4.0,810.0,2.6875,6mc73,6mc733,6mc733s,6mc733sy,6mc733sye,-7.393939393939377,4341.085271317829
-12.056509599999998,-76.9684125,La Molina,Lima,240.0,360.0,S/,12.0,4.0,4.0,15.0,3.0,-120.0,0.6666666666666666,6mc72,6mc72t,6mc72t1,6mc72t1m,6mc72t1m9,-261.2334656084656,6916.666666666668
-12.073806300000001,-76.91425629999998,La Molina,Lima,600.0,375.0,S/,12.0,4.0,4.0,15.0,3.0,225.0,1.6,6mc73,6mc73f,6mc73f0,6mc73f08,6mc73f08z,151.76653439153438,5503.7
-12.264009622560847,-76.83137923016352,Lurín,Lima,90.0,31.0,USD,0.0,1.0,1.0,7.0,1.0,59.0,2.903225806451613,6mc65,6mc65x,6mc65xm,6mc65xmh,6mc65xmhg,-247.45104895104896,1361.111111111111
-12.09104737547502,-76.99085177659606,San Borja,Lima,486.0,304.0,USD,9.0,3.0,5.0,33.0,2.0,182.0,1.5986842105263157,6mc70,6mc70n,6mc70nb,6mc70nbu,6mc70nbux,-98.23346560846562,5797.325102880658
-12.0969759312,-76.99361445869998,San Borja,Lima,467.0,467.0,S/,16.0,5.0,5.0,29.0,2.0,0.0,1.0,6mc5p,6mc5pv,6mc5pvy,6mc5pvyf,6mc5pvyfn,128.1590909090909,4825.503211991435
-12.0933405,-76.9945203,San Borja,Lima,369.0,316.0,S/,10.0,4.0,5.0,29.0,2.0,53.0,1.1677215189873418,6mc5p,6mc5py,6mc5pyq,6mc5pyqr,6mc5pyqr1,363.51875,5848.238482384824
-12.078552508381259,-76.92043842553709,La Molina,Lima,630.0,370.0,USD,12.0,4.0,4.0,15.0,3.0,260.0,1.7027027027027026,6mc73,6mc739,6mc739h,6mc739hj,6mc739hjr,-378.2334656084656,4333.333333333333
