element_type,osmid,amenity,name,geometry
node,1966842480,school,Institución Educativa San Benito,POINT (-77.01000999999999 -12.01704)
node,1966842481,school,Institución Educativa San Columbano De Abad,POINT (-77.0078953 -12.0179923)
node,1966842482,school,Institución Educativa San Francisco,POINT (-76.99424999999999 -12.02459)
node,1966842484,school,Colegio San Ignacio,POINT (-77.01390000000001 -11.99207)
node,1966842485,school,Colegio San Isidro labrador,POINT (-76.99099 -12.01371)
node,1966842486,school,Institución Educativa San Jorge,POINT (-76.99816 -12.02449)
node,1966842487,school,Institución Educativa San Jose I,POINT (-76.9889201 -12.0250639)
node,1966842488,school,Institución Educativa San Juan Bautista De La Salle,POINT (-77.0131684 -12.0137508)
node,1966842489,school,Institución Educativa San Juan Bautista,POINT (-76.99215 -12.0248072)
node,1966842490,school,Institución Educativa San Juan Bosco,POINT (-77.01390000000001 -11.9893038)
node,1966842491,school,Institución Educativa San Juan De La Salle,POINT (-77.0078225 -11.9995161)
node,1966842492,school,Institución Educativa San Luis Gonzaga,POINT (-77.00440070000001 -12.0037938)
node,1966842493,school,Institución Educativa San Martin De Porras,POINT (-76.9592924 -12.0217144)
node,1966842494,school,Institución Educativa San Miguel,POINT (-76.9597267 -12.0187209)
node,1966842495,school,Institución Educativa San Nicolas,POINT (-77.0059808 -12.0089386)
node,1966842496,school,Institución Educativa San Pedro,POINT (-77.00510269999999 -12.0159608)
node,1966842497,school,Institución Educativa San Roque De Campoy,POINT (-76.96550430000001 -12.0191731)
node,1966842500,school,Institución Educativa Santa Cruz,POINT (-76.99984000000001 -12.00196)
node,1966842501,school,Colegio Santa Cuaresma,POINT (-77.0065917 -12.0027882)
node,1966842503,school,Colegio Santa Justina de Padua,POINT (-77.01260000000001 -12.01078)
node,1966842504,school,Institución Educativa Santa Margarita De Jesus,POINT (-77.00363 -11.99177)
node,1966842505,school,Institución Educativa Santa Maria De Cervello,POINT (-77.0063516 -12.025232)
node,1966842506,school,Colegio Santa Mariana de Jesús,POINT (-77.0024744 -12.0254664)
node,1966842507,school,Institución Educativa Santa Monica De Los Opalos,POINT (-77.00678910000001 -11.9928767)
node,1966842509,school,Colegio Santa Rita del Carmen,POINT (-76.99159059999999 -12.0228982)
node,1966842510,school,Institución Educativa Santa Ursula Nazarena,POINT (-77.00415 -12.02454)
node,1966842511,school,Institución Educativa Santiago Antunez De Mayolo,POINT (-76.98833 -12.01611)
node,1966842512,school,Colegio Santiago Apostol,POINT (-77.01583530000001 -11.9855892)
node,1966842513,school,Colegio Santisima Virgen de Chapi,POINT (-77.01627999999999 -12.00791)
node,1966842514,school,Colegio Santisimo Señor de los Milagros,POINT (-77.01606 -12.02666)
node,1966842515,school,Institución Educativa Santo Domingo De Guzman,POINT (-77.01022930000001 -12.0187621)
node,1966842516,school,Institución Educativa Santo Tomas De Aquino,POINT (-77.01197000000001 -12.0127)
node,1966842517,school,Colegio Sarita Colonia,POINT (-77.00876390000001 -12.0161624)
node,1966842518,school,Colegio Sigma Uni,POINT (-77.0106828 -12.0172678)
node,1966842520,school,Institución Educativa Sol Naciente,POINT (-76.9934918 -12.0231136)
node,1966842522,school,Institución Educativa Sor Monica De Jesus,POINT (-77.0115677 -12.0273399)
node,1966842523,school,Institución Educativa Stephen Hawking,POINT (-77.0030423 -12.0245227)
node,1966842524,school,Institución Educativa Sudamericano,POINT (-76.9693146 -12.0205106)
node,1966842525,school,Colegio Talentus Cristy,POINT (-77.01348 -12.02502)
node,1966842526,school,Institución Educativa Trilce San Juan,POINT (-76.9988134 -12.0039213)
node,1966842528,school,Institución Educativa Colegio Privado Uni,POINT (-77.0053956 -11.9958823)
node,1966842529,school,Institución Educativa Universal,POINT (-77.0092556 -11.9949514)
node,1966842531,school,Colegio Venerado Niño Jesus de Praga,POINT (-77.00736209999999 -12.0233342)
node,1966842532,school,Institución Educativa Victoria Barcia Boniffatti,POINT (-77.0092234 -12.0257782)
node,1966842536,school,Colegio Virgen de la Asuncion,POINT (-76.99897 -12.02662)
node,1966842538,school,Institución Educativa Virgen De La Candelaria,POINT (-77.0114772 -12.0196262)
node,1966842539,college,ISP San Silvestre,POINT (-77.0115902 -12.0296721)
node,1983115417,bank,BCP Agencia Ebony,POINT (-77.010694 -12.0985127)
node,2009062229,bank,Scotiabank,POINT (-77.05773569999999 -12.0483087)
node,2026696788,bank,BBVA Banco Continental,POINT (-77.0497431 -12.0653659)
node,2054044510,school,CEBA Andres Bello,POINT (-77.04249 -12.0521)
node,2054044511,school,CEBA Ceba - Pronoepsa Portugal,POINT (-77.04747 -12.05777)
node,2054044512,school,CEBA Guadalupe,POINT (-77.04219000000001 -12.05734)
node,2054044513,school,CEBA J.J. Rousseau,POINT (-77.04873000000001 -12.06867)
node,2054044514,college,CETPRO Amauta,POINT (-77.0486952 -12.0532748)
node,2054044515,college,CETPRO Centro Folklorico del Magisterio,POINT (-77.04604 -12.0521429)
node,2054044516,college,CETPRO Cicex Special English Institute,POINT (-77.0422004 -12.0556974)
node,2054044517,college,CETPRO Intefor,POINT (-77.04204 -12.0577)
node,2054044518,college,CETPRO María Auxiliadora,POINT (-77.0443839 -12.0630738)
node,2054044519,college,CETPRO Promae Breña,POINT (-77.05768999999999 -12.06591)
node,2054044520,college,CETPRO Republica de Chile,POINT (-77.04989 -12.06402)
node,2054044521,college,CETPRO Saturnino Lopez Novoa,POINT (-77.0450951 -12.0607881)
node,2054044522,college,CETPRO Tecom,POINT (-77.04208 -12.0571)
node,2054044523,college,CETPRO Virgen de los Milagros,POINT (-77.04827 -12.0548496)
node,2054044524,school,Institución Educativa Beatriz Cisneros,POINT (-77.05338999999999 -12.05687)
node,2054044525,school,Institución Educativa 0002 Hermano Anselmo Maria,POINT (-77.0427 -12.05616)
node,2054044529,school,Institución Educativa 1005 Jorge Chavez Dartnell,POINT (-77.04772 -12.05629)
node,2054044530,school,Institución Educativa 1006 Mariscal Andres Avelino Caceres,POINT (-77.04461999999999 -12.05571)
node,2054044531,school,Institución Educativa 1008 Virgen De Lourdes,POINT (-77.0470936 -12.0559267)
node,2054044532,school,Institución Educativa 1014 Rep. Oriental Del Uruguay,POINT (-77.047949 -12.0561636)
node,2054044534,school,Institución Educativa 1019 Chavin,POINT (-77.04445 -12.05266)
node,2054044535,school,Institución Educativa Albert Einstein - Breña,POINT (-77.0450353 -12.0563431)
node,2054044538,school,Colegio Angelus Dei,POINT (-77.0488 -12.06295)
node,2054044539,school,Institución Educativa Cristo Rey,POINT (-77.04334 -12.05881)
node,2054044542,school,Colegio El Jardin de las Sonrisas,POINT (-77.04348 -12.05819)
node,2054044543,school,Institución Educativa España,POINT (-77.04350119999999 -12.0583567)
node,2054044544,school,Colegio Fedor Dostoievsky,POINT (-77.05038999999999 -12.06261)
node,2054044545,school,Colegio Francisco de Zela,POINT (-77.05365 -12.06504)
node,2054044547,school,Institución Educativa Hans Christian Andersen,POINT (-77.0456049 -12.0566943)
node,2054044548,school,Institución Educativa Hermano Noe Zevallos Ortega,POINT (-77.0474978 -12.0587212)
node,2054044549,school,Institución Educativa Honores De Breña,POINT (-77.04706729999999 -12.0564818)
node,2054044550,school,Institución Educativa Honores,POINT (-77.04545 -12.0564)
node,2054044551,school,Colegio Ingenieria de Breña,POINT (-77.059766 -12.0641246)
node,2054044554,school,Colegio La Merced de Breña,POINT (-77.04893 -12.06108)
node,2054044555,school,Colegio La Sagrada Familia de Breña,POINT (-77.04827659999999 -12.054024)
node,2054044557,school,Institución Educativa Los Santos Apostoles,POINT (-77.05253190000001 -12.0557991)
node,2054044558,school,Institución Educativa Luz Casanova,POINT (-77.05701000000001 -12.06021)
node,2054044566,school,Colegio María de la Merced,POINT (-77.04437369999999 -12.0535136)
node,2054044569,school,Institución Educativa Maria De La Providencia,POINT (-77.0558977 -12.060328)
node,2054044571,school,Institución Educativa Mi Primer Paso,POINT (-77.0527318 -12.0676113)
node,2054044572,school,Institución Educativa Micaela Bastidas,POINT (-77.0524154 -12.0615759)
node,2054044573,school,Colegio Mis Años Inolvidables,POINT (-77.05016999999999 -12.06501)
node,2054044574,school,Institución Educativa Niño Jesus De Praga,POINT (-77.04682 -12.06348)
node,2054044575,school,Institución Educativa Nuestra Señora Del Buen Consejo,POINT (-77.0486987 -12.0513354)
node,2054044576,school,Institución Educativa Nuevo Horizonte,POINT (-77.05468999999999 -12.05796)
node,2054044578,school,Institución Educativa San Francisco Javier,POINT (-77.05156270000001 -12.0559185)
node,2054044581,school,Institución Educativa San Juan Masias,POINT (-77.05079000000001 -12.05596)
node,2054044582,school,Institución Educativa Santa Maria De Breña,POINT (-77.05007999999999 -12.06975)
node,2054044583,school,Institución Educativa Santisimo Señor De Luren,POINT (-77.05270109999999 -12.0660311)
node,2054044584,school,Institución Educativa Sor Angela Lecca,POINT (-77.0456416 -12.0619451)
node,2054044585,school,Institución Educativa Trece De Mayo,POINT (-77.05009 -12.05244)
node,2054044586,school,Institución Educativa Trilce De Breña,POINT (-77.04318000000001 -12.05089)
node,2054044587,school,Institución Educativa Virgen Maria,POINT (-77.04567 -12.05642)
node,2054044589,college,ISP San Juan Bosco,POINT (-77.0424862 -12.0521504)
node,2054044591,college,IST Eseful,POINT (-77.053112 -12.0562979)
node,2054044592,school,Virginia Henderson,POINT (-77.04542790000001 -12.0563868)
node,2059768480,school,CEBA Ceba - Gamor,POINT (-77.05383 -12.07486)
node,2059768481,college,CETPRO Ada Luz,POINT (-77.05923 -12.08141)
node,2059768482,college,CETPRO Francisco Garcia Calderon,POINT (-77.06334 -12.07957)
node,2059768485,college,CETPRO Quechcan Paalla,POINT (-77.05954 -12.06947)
node,2059768499,college,CETPRO San Francisco de Asis,POINT (-77.07142 -12.07691)
node,2059768517,school,Institución Educativa 0013 Bernardo O'higgins,POINT (-77.07242720000001 -12.0796059)
node,2059768532,school,Colegio 1076 Rabindranath Tagore,POINT (-77.07769999999999 -12.07602)
node,2059768541,school,Institución Educativa A. S. Neill Summerhill,POINT (-77.06236 -12.06777)
node,2059768553,school,Institución Educativa Abraham Valdelomar,POINT (-77.05987709999999 -12.0724726)
node,2059768574,school,Institución Educativa De Maria,POINT (-77.06229709999999 -12.0682059)
node,2059768589,school,Colegio Perpetuo Socorro,POINT (-77.05846579999999 -12.0802085)
node,2059768590,school,Institución Educativa Raymond Clark,POINT (-77.055976 -12.0773153)
node,2059768592,school,Institución Educativa San Lucas,POINT (-77.060187 -12.0711447)
node,2059768595,school,Colegio Sor Ana de los Angeles Monteagudo,POINT (-77.05095 -12.07138)
node,2059768598,school,Colegio Virgen del Buen Paso,POINT (-77.0742 -12.06912)
node,2059768599,school,Colegio Virgen del Carmen,POINT (-77.0660855 -12.0822329)
node,2059768601,college,IST Instituto Peruano de Administracion de Empresas - IPAE,POINT (-77.079324 -12.0768349)
node,2059768603,school,Peru Pacifico,POINT (-77.05169170000001 -12.0720891)
node,2059768604,school,Seminario Biblico Andino,POINT (-77.05312859999999 -12.06931)
node,2064140015,restaurant,Kankay Restaurant,POINT (-76.7467642 -12.0636808)
node,2068560752,college,CETPRO Campus Ams,POINT (-77.05265489999999 -12.0820821)
node,2068560757,college,CETPRO Clinica del Pie - Jevial,POINT (-77.0515367 -12.0830939)
node,2068560778,college,CETPRO Escuela latinoamericana de la Moda,POINT (-77.043682 -12.0756917)
node,2068560782,college,CETPRO Macrotec Training Center,POINT (-77.05885000000001 -12.08811)
node,2068560783,college,CETPRO Mundo Libre,POINT (-77.03978240000001 -12.0720175)
node,2068560785,college,CETPRO Negocios y Ocup. en Varieds. Alimt,POINT (-77.04191 -12.07572)
node,2068560788,college,CETPRO Peruano Japones,POINT (-77.0555279 -12.0878213)
node,2068560789,college,CETPRO Santa Vicenta María,POINT (-77.04751 -12.07979)
node,2068560790,college,CETPRO Sciences,POINT (-77.0467914 -12.0826958)
node,2068560792,college,CETPRO Sembrando Valores,POINT (-77.04065 -12.07608)
node,2068560797,school,Colegio Albert Einstein Jesús María,POINT (-77.0478359 -12.0702948)
node,2068560799,school,Colegio Benjamin Franklin,POINT (-77.04146 -12.07593)
node,2068560801,school,Colegio Brasil,POINT (-77.0584272 -12.0811362)
node,2068560802,school,Institución Educativa Peruano Americano Clinton Rodham,POINT (-77.0541973 -12.081111)
node,2068560804,school,Institución Educativa Cooperativo San Felipe,POINT (-77.05620020000001 -12.0887162)
node,2068560807,school,Institución Educativa Corazon De Jesus,POINT (-77.04411709999999 -12.0704123)
node,2068560808,school,Institución Educativa Diego Ferre,POINT (-77.04712929999999 -12.06939)
node,2068560816,school,Colegio Isaac Newton de Jesús María,POINT (-77.05817999999999 -12.08102)
node,2068560817,school,Institución Educativa Jean Piaget,POINT (-77.0390922 -12.0703743)
node,2068560819,school,Institución Educativa Joseph And Mery High School,POINT (-77.0441976 -12.0657417)
node,2068560820,school,Institución Educativa Joseph And Mery School,POINT (-77.04445 -12.06768)
node,2068560825,school,Institución Educativa Pamer,POINT (-77.03865 -12.06972)
node,2068560827,university,Universidad Peruana de Ciencias e Informatica,POINT (-77.0420723 -12.0721192)
node,2068560828,school,Colegio Saco Oliveros de Jesús María,POINT (-77.0418205 -12.0721968)
node,2068560835,school,Institución Educativa San Antonio De Padua,POINT (-77.05855 -12.0848)
node,2068560839,school,Colegio Santa Erika,POINT (-77.0508227 -12.0756462)
node,2068560840,school,Institución Educativa Santa Maria De Fatima,POINT (-77.04971999999999 -12.07194)
node,2068560843,school,Colegio Santa Rita de Casia,POINT (-77.05264 -12.07408)
node,2090582854,school,CEBA Ceba - Francisco de Paula Gonzales Vigil,POINT (-77.03354 -12.08363)
node,2090582855,school,CEBA Ceba - Metropolitano,POINT (-77.030534 -12.0853328)
node,2090582857,college,CETPRO Acevedo'S Joyeria Fina,POINT (-77.03364999999999 -12.08673)
node,2090582858,college,CETPRO Art Nouveau,POINT (-77.03276 -12.08919)
node,2090582860,college,CETPRO Christopher Columbus,POINT (-77.0352099 -12.080636)
node,2090582861,college,CETPRO Computron Tech,POINT (-77.03404 -12.08005)
node,2090582862,college,CETPRO Escuela Peruana de Cosmiatria Integral Brillant,POINT (-77.04567 -12.08336)
node,2090582863,college,CETPRO Escuelas Intefor Fashion,POINT (-77.03456 -12.08481)
node,2090582866,college,CETPRO International High School Of Computer Enterprise Iicer,POINT (-77.03303150000001 -12.0852774)
node,2090582867,college,CETPRO International Study Group,POINT (-77.0356598 -12.0885791)
node,2090582874,school,Institución Educativa Albert Einstein,POINT (-77.0370927 -12.0811567)
node,2090582876,school,Institución Educativa Alborada,POINT (-77.0340892 -12.0822521)
node,2090582877,school,Institución Educativa Aplicacion San Marcos,POINT (-77.0421147 -12.0830568)
node,2090582879,school,Institución Educativa Christa Mc Auliffe,POINT (-77.04577 -12.08366)
node,2090582882,school,Colegio Gimnasio Peruano,POINT (-77.03336 -12.0798755)
node,2090582883,school,Institución Educativa Gotita De Cielo,POINT (-77.04211239999999 -12.087569)
node,2090582884,school,Institución Educativa Jesualdo,POINT (-77.04633 -12.08363)
node,2090582885,school,Colegio Los Angeles,POINT (-77.03943 -12.08408)
node,2090582886,school,Institución Educativa Maria Reina De La Paz,POINT (-77.03820690000001 -12.0907126)
node,2090582887,school,Institución Educativa Mi Hogar Y Escuela,POINT (-77.04383900000001 -12.0842561)
node,2090582888,school,Institución Educativa Micaela Bastidas De Condorcanqui,POINT (-77.042298 -12.0864073)
node,2090582889,school,Colegio Nuestra Virgen del Divino Corazon,POINT (-77.04353999999999 -12.08495)
node,2090582890,school,Institución Educativa Pamer - Lince,POINT (-77.03328 -12.08778)
node,2090582892,school,Institución Educativa Saco Oliveros De Lince,POINT (-77.03829 -12.08139)
node,2090582893,school,Institución Educativa San Tarcisio,POINT (-77.04432509999999 -12.0844485)
node,2090582896,school,Institución Educativa Sor Ines,POINT (-77.0370197 -12.0815587)
node,2093813107,bank,Mibanco,POINT (-76.92728390000001 -12.1889776)
node,2099768088,bank,BIF,POINT (-76.9506908 -12.0922174)
node,2106189849,restaurant,Brujas de Cachiche,POINT (-76.9529962 -12.0914031)
node,2162920167,parking,Club Germania,POINT (-76.9991474 -12.129954)
node,2169447291,college,Idiomas Católica,POINT (-77.0811166 -12.0788594)
node,2169475486,university,Universidad San Ignacio de Loyola Campus 1,POINT (-76.9538629 -12.0728108)
node,2169513303,restaurant,Restaurante Huaca Pucllana,POINT (-77.0330386 -12.1110571)
node,2170092982,restaurant,Tanta,POINT (-77.08287730000001 -12.0764162)
node,2172999993,restaurant,La romana,POINT (-77.0648582 -12.0787101)
node,2173006557,school,Institución Educativa La Cruz De Oro,POINT (-76.9952306 -12.1075224)
node,2176740211,restaurant,Cafe Colombia,POINT (-77.02732229999999 -12.1239985)
node,2256264234,restaurant,La Bistecca,POINT (-77.037313 -12.1066156)
node,2256265414,parking,Estacionamiento Vivanda,POINT (-77.03763309999999 -12.103642)
